time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2.751,0.73,0.99,-0.2,14.67,0.9,-0.22,0.25,0.66,-3.02
2.753,0.73,0.99,-0.2,14.67,0.9,-0.22,0.25,0.66,-3.02
2.775,0.81,0.92,-0.1,14.67,0.9,-0.22,0.25,0.66,-3.02
2.788,0.93,1.09,-0.43,14.67,0.9,-0.22,0.25,0.66,-3.02
2.789,0.93,1.09,-0.43,14.67,0.9,-0.22,0.19,-0.98,0.03
2.79,0.93,1.09,-0.43,9.9,0.72,-0.15,0.19,-0.98,0.03
2.814,0.05,1.82,-0.28,9.9,0.72,-0.15,0.19,-0.98,0.03
2.815,0.05,1.82,-0.28,9.9,0.72,-0.15,0.19,-0.98,0.03
2.825,-1.85,2.17,0.52,9.9,0.72,-0.15,0.19,-0.98,0.03
2.826,-1.85,2.17,0.52,9.9,0.72,-0.15,0.14,-0.94,1.62
2.827,-1.85,2.17,0.52,-1.07,7.35,1.29,0.14,-0.94,1.62
2.857,-1.03,1.09,-2.57,-1.07,7.35,1.29,0.14,-0.94,1.62
2.866,1.15,0.75,0.61,-1.07,7.35,1.29,0.14,-0.94,1.62
2.869,1.15,0.75,0.61,-1.07,7.35,1.29,1.16,-0.86,0.86
2.871,1.15,0.75,0.61,-1.29,7.27,1.63,1.16,-0.86,0.86
2.873,1.15,0.75,0.61,-1.29,7.27,1.63,1.16,-0.86,0.86
2.89,2.11,1.12,0.86,-1.29,7.27,1.63,1.16,-0.86,0.86
2.904,0.24,0.84,-0.33,-1.29,7.27,1.63,1.16,-0.86,0.86
2.905,0.24,0.84,-0.33,-1.29,7.27,1.63,0.26,-3.15,2.26
2.906,0.24,0.84,-0.33,8.11,0.22,-1.38,0.26,-3.15,2.26
2.924,-0.54,0.88,-1.47,8.11,0.22,-1.38,0.26,-3.15,2.26
2.928,-0.54,0.88,-1.47,8.11,0.22,-1.38,0.26,-3.15,2.26
2.945,-0.63,1.05,-0.63,8.11,0.22,-1.38,0.26,-3.15,2.26
2.947,-0.63,1.05,-0.63,8.11,0.22,-1.38,1.18,1.81,0.58
2.948,-0.63,1.05,-0.63,-2.59,-0.29,-5.13,1.18,1.81,0.58
2.964,-0.34,0.83,-0.23,-2.59,-0.29,-5.13,1.18,1.81,0.58
3,0.15,0.98,-0.27,-2.59,-0.29,-5.13,1.18,1.81,0.58
3.003,0.15,0.98,-0.27,-2.59,-0.29,-5.13,0.31,0.83,0.92
3.005,0.15,0.98,-0.27,-2.97,-0.26,-4.93,0.31,0.83,0.92
3.008,0.15,0.98,-0.27,-2.97,-0.26,-4.93,0.31,0.83,0.92
3.009,0.17,1.06,-0.4,-2.97,-0.26,-4.93,0.31,0.83,0.92
3.039,0.12,0.94,-0.33,-2.97,-0.26,-4.93,0.31,0.83,0.92
3.043,0.12,0.94,-0.33,-2.97,-0.26,-4.93,0.26,0.44,1.28
3.045,0.12,0.94,-0.33,-0.5,0.09,0.14,0.26,0.44,1.28
3.048,0.03,0.89,-0.29,-0.5,0.09,0.14,0.26,0.44,1.28
3.049,0.03,0.89,-0.29,-0.5,0.09,0.14,0.26,0.44,1.28
3.068,0.03,0.89,-0.29,-0.14,-0.16,0.1,0.26,0.44,1.28
3.07,0.11,0.94,-0.33,-0.14,-0.16,0.1,0.26,0.44,1.28
3.071,0.11,0.94,-0.33,-0.14,-0.16,0.1,0.34,1.27,1.12
3.096,0.24,0.96,-0.37,-0.14,-0.16,0.1,0.34,1.27,1.12
3.102,0.33,0.92,-0.34,-0.14,-0.16,0.1,0.34,1.27,1.12
3.103,0.33,0.92,-0.34,-0.14,-0.16,0.1,0.28,0.99,1.04
3.104,0.33,0.92,-0.34,-0.63,-0.07,0.15,0.28,0.99,1.04
3.106,0.33,0.92,-0.34,-0.63,-0.07,0.15,0.28,0.99,1.04
3.122,0.24,0.91,-0.36,-0.63,-0.07,0.15,0.28,0.99,1.04
3.142,0.2,0.94,-0.39,-0.63,-0.07,0.15,0.28,0.99,1.04
3.145,0.2,0.94,-0.39,-0.63,-0.07,0.15,0.26,0.91,0.87
3.147,0.2,0.94,-0.39,0.75,0.09,-0.22,0.26,0.91,0.87
3.165,0.28,0.97,-0.36,0.75,0.09,-0.22,0.26,0.91,0.87
3.17,0.28,0.97,-0.36,0.75,0.09,-0.22,0.26,0.91,0.87
3.194,0.28,0.97,-0.36,0.34,0.61,-0.22,0.26,0.91,0.87
3.195,0.32,1.02,-0.32,0.34,0.61,-0.22,0.26,0.91,0.87
3.196,0.32,1.02,-0.32,0.34,0.61,-0.22,0.22,0.8,0.72
3.202,0.24,1.01,-0.31,0.34,0.61,-0.22,0.22,0.8,0.72
3.221,0.13,0.98,-0.38,0.34,0.61,-0.22,0.22,0.8,0.72
3.222,0.13,0.98,-0.38,0.34,0.61,-0.22,0.17,0.79,0.67
3.223,0.13,0.98,-0.38,0,0.68,-0.24,0.17,0.79,0.67
3.229,0.13,0.98,-0.38,0,0.68,-0.24,0.17,0.79,0.67
3.24,0.03,0.97,-0.47,0,0.68,-0.24,0.17,0.79,0.67
3.26,-0.09,0.95,-0.39,0,0.68,-0.24,0.17,0.79,0.67
3.261,-0.09,0.95,-0.39,0,0.68,-0.24,0.17,1.11,0.81
3.262,-0.09,0.95,-0.39,-1.72,0.89,-0.58,0.17,1.11,0.81
3.284,-0.21,0.97,-0.35,-1.72,0.89,-0.58,0.17,1.11,0.81
3.291,-0.21,0.97,-0.35,-1.72,0.89,-0.58,0.17,1.11,0.81
3.306,-0.13,1.06,-0.37,-1.72,0.89,-0.58,0.17,1.11,0.81
3.307,-0.13,1.06,-0.37,-1.72,0.89,-0.58,0.09,1.45,1.34
3.308,-0.13,1.06,-0.37,-5,1.14,-0.57,0.09,1.45,1.34
3.319,0.16,1.16,-0.33,-5,1.14,-0.57,0.09,1.45,1.34
3.339,0.46,1.12,-0.23,-5,1.14,-0.57,0.09,1.45,1.34
3.341,0.46,1.12,-0.23,-5,1.14,-0.57,-0.09,1,2.05
3.342,0.46,1.12,-0.23,-5.71,1.42,-0.75,-0.09,1,2.05
3.346,0.46,1.12,-0.23,-5.71,1.42,-0.75,-0.09,1,2.05
3.358,0.53,1,-0.1,-5.71,1.42,-0.75,-0.09,1,2.05
3.398,0.56,1.07,-0.05,-5.71,1.42,-0.75,-0.09,1,2.05
3.402,0.56,1.07,-0.05,-1.32,2.73,0.51,-0.09,1,2.05
3.404,0.56,1.07,-0.05,-1.32,2.73,0.51,-0.1,1.05,2.22
3.41,0.42,1.34,-0.13,-1.32,2.73,0.51,-0.1,1.05,2.22
3.414,0.42,1.34,-0.13,-1.32,2.73,0.51,-0.1,1.05,2.22
3.425,0.42,1.34,-0.13,-1.66,5.63,0.92,-0.1,1.05,2.22
3.429,0.32,1.64,-0.2,-1.66,5.63,0.92,-0.1,1.05,2.22
3.43,0.32,1.64,-0.2,-1.66,5.63,0.92,0.11,2.26,2.04
3.437,0.14,1.64,-0.3,-1.66,5.63,0.92,0.11,2.26,2.04
3.458,-0.73,1.7,-0.85,-1.66,5.63,0.92,0.11,2.26,2.04
3.459,-0.73,1.7,-0.85,-1.66,5.63,0.92,0.46,3.98,1.93
3.459,-0.73,1.7,-0.85,-2.46,6.04,0.06,0.46,3.98,1.93
3.471,-0.73,1.7,-0.85,-2.46,6.04,0.06,0.46,3.98,1.93
3.477,-1.09,1.89,-1.07,-2.46,6.04,0.06,0.46,3.98,1.93
3.511,0.12,1.64,-0.63,-2.46,6.04,0.06,0.46,3.98,1.93
3.513,0.12,1.64,-0.63,-2.46,6.04,0.06,0.28,3.3,2.45
3.515,0.12,1.64,-0.63,-12.76,10.42,-6.68,0.28,3.3,2.45
3.519,1.23,1.15,-0.3,-12.76,10.42,-6.68,0.28,3.3,2.45
3.53,1.23,1.15,-0.3,-12.76,10.42,-6.68,0.28,3.3,2.45
3.538,1.32,0.75,-0.36,-12.76,10.42,-6.68,0.28,3.3,2.45
3.54,1.32,0.75,-0.36,-12.76,10.42,-6.68,-0.42,-1.65,3.78
3.542,1.32,0.75,-0.36,0.57,5.94,-3.18,-0.42,-1.65,3.78
3.557,1.15,0.52,-0.19,0.57,5.94,-3.18,-0.42,-1.65,3.78
3.583,1.15,0.52,-0.19,0.26,6.4,-2.7,-0.42,-1.65,3.78
3.588,0.78,0.56,-0.09,0.26,6.4,-2.7,-0.42,-1.65,3.78
3.589,0.78,0.56,-0.09,0.26,6.4,-2.7,-0.14,-1.41,1.74
3.59,0.78,0.56,-0.09,0.26,6.4,-2.7,-0.14,-1.41,1.74
3.619,0.22,0.54,0.32,0.26,6.4,-2.7,-0.14,-1.41,1.74
3.622,0.22,0.54,0.32,-1.26,-0.27,0.99,-0.14,-1.41,1.74
3.624,0.07,0.19,-0.06,-1.26,-0.27,0.99,-0.14,-1.41,1.74
3.626,0.07,0.19,-0.06,-1.26,-0.27,0.99,-0.28,1.75,-1.01
3.635,0.1,0.1,-0.07,-1.26,-0.27,0.99,-0.28,1.75,-1.01
3.646,0.1,0.1,-0.07,-1.26,-0.27,0.99,-0.28,1.75,-1.01
3.656,0.16,0.28,-0.01,-1.26,-0.27,0.99,-0.28,1.75,-1.01
3.658,0.16,0.28,-0.01,-1.26,-0.27,0.99,-0.19,1.49,-2.29
3.659,0.16,0.28,-0.01,-6.58,-4.34,-0.08,-0.19,1.49,-2.29
3.675,0.22,0.47,-0.11,-6.58,-4.34,-0.08,-0.19,1.49,-2.29
3.698,0.24,0.57,-0.14,-6.58,-4.34,-0.08,-0.19,1.49,-2.29
3.703,0.24,0.57,-0.14,-6.58,-4.34,-0.08,-0.1,-0.59,-2.92
3.705,0.24,0.57,-0.14,-5.71,-5.1,0.06,-0.1,-0.59,-2.92
3.743,0.24,0.57,-0.14,-5.71,-5.1,0.06,-0.1,-0.59,-2.92
3.744,0.31,0.55,-0.15,-5.71,-5.1,0.06,-0.1,-0.59,-2.92
3.745,0.47,0.57,-0.12,-5.71,-5.1,0.06,-0.1,-0.59,-2.92
3.746,0.47,0.57,-0.12,-5.71,-5.1,0.06,-0.27,-2.39,-3.63
3.746,0.47,0.57,-0.12,-3.08,-2.63,-0.3,-0.27,-2.39,-3.63
3.754,0.66,0.65,-0.08,-3.08,-2.63,-0.3,-0.27,-2.39,-3.63
3.767,0.66,0.65,-0.08,-3.08,-2.63,-0.3,-0.27,-2.39,-3.63
3.775,0.7,0.72,-0.13,-3.08,-2.63,-0.3,-0.27,-2.39,-3.63
3.777,0.7,0.72,-0.13,-3.08,-2.63,-0.3,-0.62,-3.2,-4.2
3.779,0.7,0.72,-0.13,1.88,-2.25,0.33,-0.62,-3.2,-4.2
3.794,0.77,0.75,-0.27,1.88,-2.25,0.33,-0.62,-3.2,-4.2
3.838,0.77,0.75,-0.27,3.66,-2.85,0.39,-0.62,-3.2,-4.2
3.839,0.88,0.77,-0.28,3.66,-2.85,0.39,-0.62,-3.2,-4.2
3.84,0.88,0.77,-0.28,3.66,-2.85,0.39,-0.78,-2.65,-4.77
3.84,0.88,0.77,-0.28,3.66,-2.85,0.39,-0.78,-2.65,-4.77
3.841,1,0.89,-0.28,3.66,-2.85,0.39,-0.78,-2.65,-4.77
3.852,1.14,1.02,-0.28,3.66,-2.85,0.39,-0.78,-2.65,-4.77
3.853,1.14,1.02,-0.28,3.66,-2.85,0.39,-0.62,-1.82,-5.14
3.853,1.14,1.02,-0.28,8.19,-1.61,-1.36,-0.62,-1.82,-5.14
3.873,1.22,1.05,-0.24,8.19,-1.61,-1.36,-0.62,-1.82,-5.14
3.885,1.22,1.05,-0.24,8.19,-1.61,-1.36,-0.62,-1.82,-5.14
3.892,1.23,1.09,-0.3,8.19,-1.61,-1.36,-0.62,-1.82,-5.14
3.892,1.23,1.09,-0.3,8.19,-1.61,-1.36,-0.13,-0.86,-4.97
3.893,1.23,1.09,-0.3,12.94,0.93,-1.36,-0.13,-0.86,-4.97
3.911,1.01,1.09,-0.34,12.94,0.93,-1.36,-0.13,-0.86,-4.97
3.931,1.01,1.09,-0.34,14.06,1.2,-1.21,-0.13,-0.86,-4.97
3.933,0.78,0.98,-0.33,14.06,1.2,-1.21,-0.13,-0.86,-4.97
3.934,0.78,0.98,-0.33,14.06,1.2,-1.21,0.32,0.11,-3.71
3.946,0.78,0.98,-0.33,14.06,1.2,-1.21,0.32,0.11,-3.71
3.952,0.79,0.85,-0.11,14.06,1.2,-1.21,0.32,0.11,-3.71
3.973,0.79,0.85,-0.11,10.94,0.53,-0.95,0.32,0.11,-3.71
3.979,0.94,0.83,-0.13,10.94,0.53,-0.95,0.32,0.11,-3.71
3.981,0.94,0.83,-0.13,10.94,0.53,-0.95,0.33,-0.25,-1.04
4.008,0.8,1.19,-0.48,10.94,0.53,-0.95,0.33,-0.25,-1.04
4.011,0.8,1.19,-0.48,10.94,0.53,-0.95,0.33,-0.25,-1.04
4.011,-0.91,2.09,0.75,10.94,0.53,-0.95,0.33,-0.25,-1.04
4.012,-0.91,2.09,0.75,10.94,0.53,-0.95,0.08,-0.62,1.75
4.013,-0.91,2.09,0.75,4.56,4.19,1.95,0.08,-0.62,1.75
4.037,-1.79,1.99,-0.4,4.56,4.19,1.95,0.08,-0.62,1.75
4.05,-0.36,0.74,-2.54,4.56,4.19,1.95,0.08,-0.62,1.75
4.052,-0.36,0.74,-2.54,4.56,4.19,1.95,1.12,0.44,0.81
4.052,-0.36,0.74,-2.54,4.17,4.14,2.35,1.12,0.44,0.81
4.065,-0.36,0.74,-2.54,4.17,4.14,2.35,1.12,0.44,0.81
4.07,1.76,1.02,1.34,4.17,4.14,2.35,1.12,0.44,0.81
4.09,2.32,1.11,0.35,4.17,4.14,2.35,1.12,0.44,0.81
4.093,2.32,1.11,0.35,4.17,4.14,2.35,0.36,-4,2.46
4.115,2.32,1.11,0.35,-0.4,2.83,-3.29,0.36,-4,2.46
4.117,-0.15,0.71,-0.47,-0.4,2.83,-3.29,0.36,-4,2.46
4.124,-0.15,0.71,-0.47,-0.4,2.83,-3.29,0.36,-4,2.46
4.129,-0.73,1.11,-1.43,-0.4,2.83,-3.29,0.36,-4,2.46
4.13,-0.73,1.11,-1.43,-0.4,2.83,-3.29,0.95,0.87,0.9
4.131,-0.73,1.11,-1.43,5.08,0.21,-2.75,0.95,0.87,0.9
4.149,-0.95,1.01,-0.52,5.08,0.21,-2.75,0.95,0.87,0.9
4.169,-0.38,0.7,-0.25,5.08,0.21,-2.75,0.95,0.87,0.9
4.171,-0.38,0.7,-0.25,5.08,0.21,-2.75,0.51,1.79,0.54
4.172,-0.38,0.7,-0.25,4.63,0.25,-2.51,0.51,1.79,0.54
4.19,-0.38,0.7,-0.25,4.63,0.25,-2.51,0.51,1.79,0.54
4.192,0.36,0.98,-0.21,4.63,0.25,-2.51,0.51,1.79,0.54
4.219,0.36,1.09,-0.2,4.63,0.25,-2.51,0.51,1.79,0.54
4.22,0.36,1.09,-0.2,4.63,0.25,-2.51,0,-0.36,1.42
4.221,0.36,1.09,-0.2,-3.69,-0.51,-0.58,0,-0.36,1.42
4.229,0.09,0.95,-0.29,-3.69,-0.51,-0.58,0,-0.36,1.42
4.246,0.09,0.95,-0.29,-3.69,-0.51,-0.58,0,-0.36,1.42
4.249,0.09,0.95,-0.29,0.11,0.44,0.33,0,-0.36,1.42
4.251,-0.08,0.92,-0.23,0.11,0.44,0.33,0,-0.36,1.42
4.253,-0.08,0.92,-0.23,0.11,0.44,0.33,0.28,0.97,1.23
4.269,0.06,0.94,-0.33,0.11,0.44,0.33,0.28,0.97,1.23
4.301,0.23,0.96,-0.33,0.11,0.44,0.33,0.28,0.97,1.23
4.304,0.23,0.96,-0.33,0.11,0.44,0.33,0.25,1.01,1.08
4.306,0.23,0.96,-0.33,-0.38,0.52,0.36,0.25,1.01,1.08
4.308,0.23,0.96,-0.33,-0.38,0.52,0.36,0.25,1.01,1.08
4.31,0.29,0.95,-0.3,-0.38,0.52,0.36,0.25,1.01,1.08
4.339,0.13,0.92,-0.3,-0.38,0.52,0.36,0.25,1.01,1.08
4.341,0.13,0.92,-0.3,-0.38,0.52,0.36,0.1,0.5,1.09
4.342,0.13,0.92,-0.3,-0.09,0.2,-0.45,0.1,0.5,1.09
4.347,0.16,0.95,-0.35,-0.09,0.2,-0.45,0.1,0.5,1.09
4.364,0.16,0.95,-0.35,-0.09,0.2,-0.45,0.1,0.5,1.09
4.366,0.32,0.96,-0.3,-0.09,0.2,-0.45,0.1,0.5,1.09
4.367,0.32,0.96,-0.3,-0.09,0.2,-0.45,0.11,0.64,0.96
4.368,0.32,0.96,-0.3,-0.42,0.26,-0.44,0.11,0.64,0.96
4.397,0.32,0.98,-0.3,-0.42,0.26,-0.44,0.11,0.64,0.96
4.407,0.27,0.99,-0.34,-0.42,0.26,-0.44,0.11,0.64,0.96
4.408,0.27,0.99,-0.34,-0.42,0.26,-0.44,0.03,0.51,0.89
4.409,0.27,0.99,-0.34,-0.77,0.35,-0.47,0.03,0.51,0.89
4.448,0.27,0.99,-0.34,-0.77,0.35,-0.47,0.03,0.51,0.89
4.45,0.12,1,-0.34,-0.77,0.35,-0.47,0.03,0.51,0.89
4.452,-0.09,0.98,-0.36,-0.77,0.35,-0.47,0.03,0.51,0.89
4.453,-0.09,0.98,-0.36,-0.77,0.35,-0.47,-0.01,0.87,0.88
4.455,-0.09,0.98,-0.36,-0.81,0.89,-0.63,-0.01,0.87,0.88
4.466,-0.14,0.96,-0.38,-0.81,0.89,-0.63,-0.01,0.87,0.88
4.486,-0.14,0.96,-0.38,-0.81,0.89,-0.63,-0.01,0.87,0.88
4.489,0.06,1.05,-0.4,-0.81,0.89,-0.63,-0.01,0.87,0.88
4.49,0.06,1.05,-0.4,-0.81,0.89,-0.63,-0.03,1.22,1.26
4.491,0.06,1.05,-0.4,-4.15,1.1,-1.3,-0.03,1.22,1.26
4.522,0.23,1.16,-0.4,-4.15,1.1,-1.3,-0.03,1.22,1.26
4.525,0.22,1.24,-0.22,-4.15,1.1,-1.3,-0.03,1.22,1.26
4.526,0.22,1.24,-0.22,-4.15,1.1,-1.3,-0.08,1.3,1.84
4.527,0.22,1.24,-0.22,-4.81,1.36,-1.51,-0.08,1.3,1.84
4.544,0.22,1.24,-0.22,-4.81,1.36,-1.51,-0.08,1.3,1.84
4.546,0.15,1.21,-0.08,-4.81,1.36,-1.51,-0.08,1.3,1.84
4.567,0.15,1.21,-0.08,-3.11,3.73,-0.42,-0.08,1.3,1.84
4.57,0.16,1.26,-0.05,-3.11,3.73,-0.42,-0.08,1.3,1.84
4.571,0.16,1.26,-0.05,-3.11,3.73,-0.42,-0.2,1.51,2.22
4.598,0.27,1.48,-0.12,-3.11,3.73,-0.42,-0.2,1.51,2.22
4.604,0.35,1.7,-0.21,-3.11,3.73,-0.42,-0.2,1.51,2.22
4.606,0.35,1.7,-0.21,-3.11,3.73,-0.42,-0.36,1.3,2.53
4.608,0.35,1.7,-0.21,-3.35,6.85,0.22,-0.36,1.3,2.53
4.609,0.35,1.7,-0.21,-3.35,6.85,0.22,-0.36,1.3,2.53
4.641,0.18,1.77,-0.39,-3.35,6.85,0.22,-0.36,1.3,2.53
4.643,-0.48,1.61,-0.78,-3.35,6.85,0.22,-0.36,1.3,2.53
4.645,-0.48,1.61,-0.78,-3.35,6.85,0.22,-0.16,2.36,2.43
4.647,-0.48,1.61,-0.78,-4.09,7.33,-0.41,-0.16,2.36,2.43
4.668,-0.59,1.27,-0.73,-4.09,7.33,-0.41,-0.16,2.36,2.43
4.67,-0.59,1.27,-0.73,-4.09,7.33,-0.41,-0.16,2.36,2.43
4.703,-0.59,1.27,-0.73,-10.07,8.49,-6.04,-0.16,2.36,2.43
4.704,0.34,1.25,-0.37,-10.07,8.49,-6.04,-0.16,2.36,2.43
4.705,0.34,1.25,-0.37,-10.07,8.49,-6.04,-0.07,2.72,2.32
4.706,1.25,1.22,-0.44,-10.07,8.49,-6.04,-0.07,2.72,2.32
4.722,1.37,0.94,-0.44,-10.07,8.49,-6.04,-0.07,2.72,2.32
4.723,1.37,0.94,-0.44,-10.07,8.49,-6.04,-0.24,-0.18,3.32
4.723,1.37,0.94,-0.44,1.66,5.36,-3.87,-0.24,-0.18,3.32
4.723,1.37,0.94,-0.44,1.66,5.36,-3.87,-0.24,-0.18,3.32
4.741,0.87,0.64,-0.12,1.66,5.36,-3.87,-0.24,-0.18,3.32
4.768,0.29,0.61,0.05,1.66,5.36,-3.87,-0.24,-0.18,3.32
4.769,0.29,0.61,0.05,1.66,5.36,-3.87,-0.21,-0.04,1.57
4.77,0.29,0.61,0.05,1.29,5.77,-3.84,-0.21,-0.04,1.57
4.797,-0.21,0.31,0.02,1.29,5.77,-3.84,-0.21,-0.04,1.57
4.798,-0.21,0.31,0.02,1.29,5.77,-3.84,-0.21,-0.04,1.57
4.801,-0.2,0.11,-0.24,1.29,5.77,-3.84,-0.21,-0.04,1.57
4.801,-0.2,0.11,-0.24,1.29,5.77,-3.84,-0.21,1.77,-1.13
4.802,-0.2,0.11,-0.24,-4.9,-0.64,-0.52,-0.21,1.77,-1.13
4.82,0.08,0.31,-0.14,-4.9,-0.64,-0.52,-0.21,1.77,-1.13
4.841,0.32,0.51,-0.18,-4.9,-0.64,-0.52,-0.21,1.77,-1.13
4.844,0.32,0.51,-0.18,-4.9,-0.64,-0.52,-0.02,-0.27,-2.01
4.846,0.32,0.51,-0.18,-6.77,-3.3,-2.05,-0.02,-0.27,-2.01
4.849,0.32,0.51,-0.18,-6.77,-3.3,-2.05,-0.02,-0.27,-2.01
4.861,0.49,0.53,-0.18,-6.77,-3.3,-2.05,-0.02,-0.27,-2.01
4.884,0.49,0.53,-0.18,-5.94,-3.98,-1.36,-0.02,-0.27,-2.01
4.885,0.5,0.45,-0.04,-5.94,-3.98,-1.36,-0.02,-0.27,-2.01
4.886,0.5,0.45,-0.04,-5.94,-3.98,-1.36,0.04,-2.36,-2.71
4.902,0.5,0.5,-0.11,-5.94,-3.98,-1.36,0.04,-2.36,-2.71
4.904,0.5,0.5,-0.11,-5.94,-3.98,-1.36,0.04,-2.36,-2.71
4.92,0.54,0.63,-0.16,-5.94,-3.98,-1.36,0.04,-2.36,-2.71
4.921,0.54,0.63,-0.16,-5.94,-3.98,-1.36,0.06,-2.26,-3.79
4.922,0.54,0.63,-0.16,-0.5,-3.03,-0.06,0.06,-2.26,-3.79
4.94,0.5,0.62,-0.13,-0.5,-3.03,-0.06,0.06,-2.26,-3.79
4.959,0.6,0.66,-0.19,-0.5,-3.03,-0.06,0.06,-2.26,-3.79
4.962,0.6,0.66,-0.19,-0.5,-3.03,-0.06,0.07,-2.25,-4.47
4.964,0.6,0.66,-0.19,1.48,-2.38,-0.11,0.07,-2.25,-4.47
4.966,0.6,0.66,-0.19,1.48,-2.38,-0.11,0.07,-2.25,-4.47
4.99,0.72,0.77,-0.21,1.48,-2.38,-0.11,0.07,-2.25,-4.47
5.02,0.79,0.84,-0.21,1.48,-2.38,-0.11,0.07,-2.25,-4.47
5.022,0.79,0.84,-0.21,1.48,-2.38,-0.11,0.16,-2.76,-4.94
5.023,0.79,0.84,-0.21,3.35,-2.89,0.26,0.16,-2.76,-4.94
5.024,0.94,0.98,-0.22,3.35,-2.89,0.26,0.16,-2.76,-4.94
5.024,0.94,0.98,-0.22,3.35,-2.89,0.26,0.16,-2.76,-4.94
5.038,1.26,1.16,-0.22,3.35,-2.89,0.26,0.16,-2.76,-4.94
5.04,1.26,1.16,-0.22,3.35,-2.89,0.26,0.17,-2.67,-5.08
5.041,1.26,1.16,-0.22,7.95,-0.8,-0.11,0.17,-2.67,-5.08
5.058,1.52,1.11,-0.15,7.95,-0.8,-0.11,0.17,-2.67,-5.08
5.078,1.33,1.13,-0.13,7.95,-0.8,-0.11,0.17,-2.67,-5.08
5.079,1.33,1.13,-0.13,7.95,-0.8,-0.11,0.33,-1.49,-4.63
5.08,1.33,1.13,-0.13,14.89,1.96,0.44,0.33,-1.49,-4.63
5.094,1.33,1.13,-0.13,14.89,1.96,0.44,0.33,-1.49,-4.63
5.098,0.78,1.19,-0.26,14.89,1.96,0.44,0.33,-1.49,-4.63
5.133,0.49,1.03,-0.22,14.89,1.96,0.44,0.33,-1.49,-4.63
5.135,0.49,1.03,-0.22,14.89,1.96,0.44,0.36,-0.25,-3.04
5.136,0.49,1.03,-0.22,15.73,2.2,0.54,0.36,-0.25,-3.04
5.137,0.79,0.79,-0.05,15.73,2.2,0.54,0.36,-0.25,-3.04
5.143,0.79,0.79,-0.05,15.73,2.2,0.54,0.36,-0.25,-3.04
5.156,1.36,0.83,-0.17,15.73,2.2,0.54,0.36,-0.25,-3.04
5.157,1.36,0.83,-0.17,15.73,2.2,0.54,0.04,-1.8,0.39
5.158,1.36,0.83,-0.17,8.94,0.87,0.29,0.04,-1.8,0.39
5.177,0.39,1.76,-0.24,8.94,0.87,0.29,0.04,-1.8,0.39
5.202,-1.9,2.29,1.35,8.94,0.87,0.29,0.04,-1.8,0.39
5.206,-1.9,2.29,1.35,8.94,0.87,0.29,-0.03,-0.95,2.11
5.208,-1.9,2.29,1.35,1.01,6.72,4.89,-0.03,-0.95,2.11
5.209,-1.9,2.29,1.35,1.01,6.72,4.89,-0.03,-0.95,2.11
5.243,-1.18,1.08,-2.35,1.01,6.72,4.89,-0.03,-0.95,2.11
5.245,-1.18,1.08,-2.35,0.84,6.7,5.33,-0.03,-0.95,2.11
5.246,0.38,0.63,-1.57,0.84,6.7,5.33,-0.03,-0.95,2.11
5.249,0.38,0.63,-1.57,0.84,6.7,5.33,1.27,1.19,0.13
5.256,1.11,1.16,1.26,0.84,6.7,5.33,1.27,1.19,0.13
5.265,1.11,1.16,1.26,0.84,6.7,5.33,1.27,1.19,0.13
5.276,1.11,1.16,1.26,1.75,0.03,-6.48,1.27,1.19,0.13
5.276,1.95,1.15,0.38,1.75,0.03,-6.48,1.27,1.19,0.13
5.277,1.95,1.15,0.38,1.75,0.03,-6.48,0.02,-4.46,2.58
5.316,0.65,0.79,-0.71,1.75,0.03,-6.48,0.02,-4.46,2.58
5.323,-0.59,1.19,-1,1.75,0.03,-6.48,0.02,-4.46,2.58
5.325,-0.59,1.19,-1,1.75,0.03,-6.48,0.88,0.94,0.92
5.326,-0.59,1.19,-1,6.75,0.9,-1.77,0.88,0.94,0.92
5.329,-0.59,1.19,-1,6.75,0.9,-1.77,0.88,0.94,0.92
5.349,-1.24,0.97,-0.62,6.75,0.9,-1.77,0.88,0.94,0.92
5.354,-0.43,0.65,-0.53,6.75,0.9,-1.77,0.88,0.94,0.92
5.356,-0.43,0.65,-0.53,6.75,0.9,-1.77,0.52,2.01,0.37
5.356,-0.43,0.65,-0.53,6.29,0.94,-1.55,0.52,2.01,0.37
5.374,0.24,0.95,-0.25,6.29,0.94,-1.55,0.52,2.01,0.37
5.393,0.24,0.95,-0.25,6.29,0.94,-1.55,0.52,2.01,0.37
5.399,0.56,1.1,-0.16,6.29,0.94,-1.55,0.52,2.01,0.37
5.401,0.56,1.1,-0.16,6.29,0.94,-1.55,-0.09,-0.51,1.35
5.402,0.56,1.1,-0.16,-5.29,-0.85,-1.75,-0.09,-0.51,1.35
5.438,0.14,0.92,-0.24,-5.29,-0.85,-1.75,-0.09,-0.51,1.35
5.439,0.14,0.92,-0.24,0.88,0.51,0.43,-0.09,-0.51,1.35
5.44,-0.08,0.95,-0.33,0.88,0.51,0.43,-0.09,-0.51,1.35
5.441,-0.08,0.95,-0.33,0.88,0.51,0.43,0.16,0.92,1.13
5.442,-0.08,0.95,-0.33,0.88,0.51,0.43,0.16,0.92,1.13
5.453,-0.03,0.97,-0.38,0.88,0.51,0.43,0.16,0.92,1.13
5.474,-0.03,0.97,-0.38,0.41,0.57,0.43,0.16,0.92,1.13
