time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2.681,-0.67,1.55,-0.54,-13.3,6.93,-1.1,0.54,3.68,1.37
2.696,0.94,2.04,-0.58,-13.3,6.93,-1.1,0.54,3.68,1.37
2.716,1.09,1.36,-0.91,-13.3,6.93,-1.1,0.54,3.68,1.37
2.72,1.09,1.36,-0.91,-13.3,6.93,-1.1,0.57,0.12,3.29
2.722,1.09,1.36,-0.91,-1.78,9.13,-3.63,0.57,0.12,3.29
2.731,1.09,1.36,-0.91,-1.78,9.13,-3.63,0.57,0.12,3.29
2.736,0.5,0.82,-0.35,-1.78,9.13,-3.63,0.57,0.12,3.29
2.756,0.15,0.47,-0.26,-1.78,9.13,-3.63,0.57,0.12,3.29
2.759,0.15,0.47,-0.26,-1.78,9.13,-3.63,0.33,-0.34,2.53
2.761,0.15,0.47,-0.26,-2.37,9.66,-3.4,0.33,-0.34,2.53
2.782,0.15,0.25,-0.56,-2.37,9.66,-3.4,0.33,-0.34,2.53
2.789,0.15,0.25,-0.56,-2.37,9.66,-3.4,0.33,-0.34,2.53
2.825,0.1,0.35,-0.32,-2.37,9.66,-3.4,0.33,-0.34,2.53
2.828,0.1,0.35,-0.32,-2.37,9.66,-3.4,-0.07,0.27,0.12
2.831,0.1,0.35,-0.32,-4.18,-1.47,-0.65,-0.07,0.27,0.12
2.833,0.18,0.51,-0.14,-4.18,-1.47,-0.65,-0.07,0.27,0.12
2.835,0.21,0.48,-0.3,-4.18,-1.47,-0.65,-0.07,0.27,0.12
2.837,0.21,0.48,-0.3,-4.18,-1.47,-0.65,-0.72,-0.69,-0.92
2.838,0.21,0.48,-0.3,-4.79,-2.39,0.64,-0.72,-0.69,-0.92
2.86,0.21,0.48,-0.3,-4.79,-2.39,0.64,-0.72,-0.69,-0.92
2.863,0.07,0.38,-0.3,-4.79,-2.39,0.64,-0.72,-0.69,-0.92
2.874,0.14,0.39,-0.21,-4.79,-2.39,0.64,-0.72,-0.69,-0.92
2.876,0.14,0.39,-0.21,-4.79,-2.39,0.64,-1.21,-1.36,-2.1
2.877,0.14,0.39,-0.21,-3.97,-2.98,0.62,-1.21,-1.36,-2.1
2.894,0.33,0.42,-0.19,-3.97,-2.98,0.62,-1.21,-1.36,-2.1
2.909,0.33,0.42,-0.19,-3.97,-2.98,0.62,-1.21,-1.36,-2.1
2.914,0.37,0.45,-0.21,-3.97,-2.98,0.62,-1.21,-1.36,-2.1
2.918,0.37,0.45,-0.21,-3.97,-2.98,0.62,-1.55,-2.01,-3.24
2.92,0.37,0.45,-0.21,-2.51,-4.21,0.71,-1.55,-2.01,-3.24
2.934,0.34,0.49,-0.27,-2.51,-4.21,0.71,-1.55,-2.01,-3.24
2.97,0.33,0.57,-0.33,-2.51,-4.21,0.71,-1.55,-2.01,-3.24
2.973,0.33,0.57,-0.33,-2.51,-4.21,0.71,-1.7,-1.97,-4.02
2.975,0.33,0.57,-0.33,0.69,-3.89,0.08,-1.7,-1.97,-4.02
2.977,0.33,0.57,-0.33,0.69,-3.89,0.08,-1.7,-1.97,-4.02
2.978,0.36,0.69,-0.35,0.69,-3.89,0.08,-1.7,-1.97,-4.02
3.005,0.49,0.84,-0.4,0.69,-3.89,0.08,-1.7,-1.97,-4.02
3.009,0.49,0.84,-0.4,0.69,-3.89,0.08,-1.91,-2.2,-4.77
3.011,0.49,0.84,-0.4,2.58,-4.33,-0.45,-1.91,-2.2,-4.77
3.013,0.72,1.06,-0.5,2.58,-4.33,-0.45,-1.91,-2.2,-4.77
3.037,0.72,1.06,-0.5,2.58,-4.33,-0.45,-1.91,-2.2,-4.77
3.038,0.98,1.3,-0.51,2.58,-4.33,-0.45,-1.91,-2.2,-4.77
3.039,0.98,1.3,-0.51,2.58,-4.33,-0.45,-2.12,-2.36,-5.24
3.04,0.98,1.3,-0.51,6.33,-0.89,-2.64,-2.12,-2.36,-5.24
3.059,0.99,1.43,-0.65,6.33,-0.89,-2.64,-2.12,-2.36,-5.24
3.071,0.83,1.49,-0.65,6.33,-0.89,-2.64,-2.12,-2.36,-5.24
3.072,0.83,1.49,-0.65,6.33,-0.89,-2.64,-2.01,-1.03,-5.13
3.072,0.83,1.49,-0.65,12.05,4.75,-5.19,-2.01,-1.03,-5.13
3.088,0.83,1.49,-0.65,12.05,4.75,-5.19,-2.01,-1.03,-5.13
3.091,0.49,1.45,-0.71,12.05,4.75,-5.19,-2.01,-1.03,-5.13
3.112,0.32,1.19,-0.6,12.05,4.75,-5.19,-2.01,-1.03,-5.13
3.115,0.32,1.19,-0.6,12.05,4.75,-5.19,-1.16,0.26,-3.96
3.118,0.32,1.19,-0.6,13.2,5.2,-5.46,-1.16,0.26,-3.96
3.134,0.61,0.92,-0.5,13.2,5.2,-5.46,-1.16,0.26,-3.96
3.151,0.61,0.92,-0.5,13.2,5.2,-5.46,-1.16,0.26,-3.96
3.155,1.07,0.78,-0.63,13.2,5.2,-5.46,-1.16,0.26,-3.96
3.157,1.07,0.78,-0.63,13.2,5.2,-5.46,0.18,-0.83,-0.79
3.159,1.07,0.78,-0.63,8.77,3.09,-5.45,0.18,-0.83,-0.79
3.181,-0.37,1.93,1.46,8.77,3.09,-5.45,0.18,-0.83,-0.79
3.19,-2.52,2.43,-0.18,8.77,3.09,-5.45,0.18,-0.83,-0.79
3.191,-2.52,2.43,-0.18,8.77,3.09,-5.45,0.8,0.19,1.5
3.192,-2.52,2.43,-0.18,-2.27,7.9,2.81,0.8,0.19,1.5
3.223,-2.52,2.43,-0.18,-2.27,7.9,2.81,0.8,0.19,1.5
3.226,-1.43,0.1,-1.49,-2.27,7.9,2.81,0.8,0.19,1.5
3.235,0.41,0.56,-0.61,-2.27,7.9,2.81,0.8,0.19,1.5
3.237,0.41,0.56,-0.61,-2.27,7.9,2.81,1.49,-1.72,0.64
3.238,0.41,0.56,-0.61,-2.39,7.73,3.04,1.49,-1.72,0.64
3.258,2.19,2.16,-0.01,-2.39,7.73,3.04,1.49,-1.72,0.64
3.288,2.19,2.16,-0.01,-2.39,7.73,3.04,1.49,-1.72,0.64
3.29,0.98,1.1,-0.13,-2.39,7.73,3.04,1.49,-1.72,0.64
3.29,0.98,1.1,-0.13,-2.39,7.73,3.04,1.44,-4.15,2.77
3.291,0.98,1.1,-0.13,6.43,-0.12,-5.84,1.44,-4.15,2.77
3.292,0.32,0.47,-0.82,6.43,-0.12,-5.84,1.44,-4.15,2.77
3.308,-0.7,1.11,-0.62,6.43,-0.12,-5.84,1.44,-4.15,2.77
3.31,-0.7,1.11,-0.62,6.43,-0.12,-5.84,1.22,2.1,0.71
3.31,-0.7,1.11,-0.62,4.1,-0.58,-3.39,1.22,2.1,0.71
3.328,-0.7,1.11,-0.62,4.1,-0.58,-3.39,1.22,2.1,0.71
3.35,-1.42,1.09,-0.18,4.1,-0.58,-3.39,1.22,2.1,0.71
3.354,-0.25,0.81,-0.06,4.1,-0.58,-3.39,1.22,2.1,0.71
3.356,-0.25,0.81,-0.06,4.1,-0.58,-3.39,0.57,2.08,0.13
3.357,-0.25,0.81,-0.06,3.83,-0.54,-2.96,0.57,2.08,0.13
3.368,-0.19,0.77,-0.09,3.83,-0.54,-2.96,0.57,2.08,0.13
3.387,-0.43,0.89,-0.27,3.83,-0.54,-2.96,0.57,2.08,0.13
3.389,-0.43,0.89,-0.27,3.83,-0.54,-2.96,0.5,-0.42,1.14
3.389,-0.43,0.89,-0.27,3.83,-0.54,-2.96,0.5,-0.42,1.14
3.39,-0.43,0.89,-0.27,-4.52,-0.59,1.23,0.5,-0.42,1.14
3.408,-0.2,0.95,-0.33,-4.52,-0.59,1.23,0.5,-0.42,1.14
3.428,-0.19,0.96,-0.22,-4.52,-0.59,1.23,0.5,-0.42,1.14
3.43,-0.19,0.96,-0.22,-4.52,-0.59,1.23,0.75,1.19,1.26
3.432,-0.19,0.96,-0.22,-1.68,-0.14,-0.04,0.75,1.19,1.26
3.457,-0.24,0.96,-0.2,-1.68,-0.14,-0.04,0.75,1.19,1.26
3.462,-0.24,0.96,-0.2,-1.68,-0.14,-0.04,0.75,1.19,1.26
3.49,-0.08,0.97,-0.3,-1.68,-0.14,-0.04,0.75,1.19,1.26
3.492,-0.08,0.97,-0.3,-2.23,-0.09,0.25,0.75,1.19,1.26
3.493,-0.08,0.97,-0.3,-2.23,-0.09,0.25,0.71,0.87,1.34
3.494,0.12,0.97,-0.4,-2.23,-0.09,0.25,0.71,0.87,1.34
3.506,0.19,0.98,-0.39,-2.23,-0.09,0.25,0.71,0.87,1.34
3.507,0.19,0.98,-0.39,-2.23,-0.09,0.25,0.68,-0.03,1.43
3.508,0.19,0.98,-0.39,-0.71,0.25,0.24,0.68,-0.03,1.43
3.508,0.19,0.98,-0.39,-0.71,0.25,0.24,0.68,-0.03,1.43
3.526,0.16,1.04,-0.37,-0.71,0.25,0.24,0.68,-0.03,1.43
3.55,0.16,1.04,-0.37,0.95,0.94,-0.35,0.68,-0.03,1.43
3.552,0.1,1.06,-0.38,0.95,0.94,-0.35,0.68,-0.03,1.43
3.553,0.1,1.06,-0.38,0.95,0.94,-0.35,0.6,0.48,1.11
3.588,0.11,1.04,-0.41,0.95,0.94,-0.35,0.6,0.48,1.11
3.59,0.11,1.04,-0.41,0.95,0.94,-0.35,0.6,0.48,1.11
3.591,0.05,1.04,-0.38,0.95,0.94,-0.35,0.6,0.48,1.11
3.592,0.05,1.04,-0.38,0.95,0.94,-0.35,0.48,0.71,0.9
3.594,0.05,1.04,-0.38,0.52,1.01,-0.19,0.48,0.71,0.9
3.604,-0.18,1.03,-0.29,0.52,1.01,-0.19,0.48,0.71,0.9
3.624,-0.39,1.01,-0.25,0.52,1.01,-0.19,0.48,0.71,0.9
3.625,-0.39,1.01,-0.25,0.52,1.01,-0.19,0.43,1.13,0.92
3.625,-0.39,1.01,-0.25,-1.49,1.18,0.09,0.43,1.13,0.92
3.628,-0.39,1.01,-0.25,-1.49,1.18,0.09,0.43,1.13,0.92
3.644,-0.4,1.12,-0.26,-1.49,1.18,0.09,0.43,1.13,0.92
3.664,-0.4,1.12,-0.26,-5.39,2.42,1.45,0.43,1.13,0.92
3.667,-0.23,1.31,-0.19,-5.39,2.42,1.45,0.43,1.13,0.92
3.667,-0.23,1.31,-0.19,-5.39,2.42,1.45,0.58,1.33,1.52
3.683,-0.1,1.38,-0.07,-5.39,2.42,1.45,0.58,1.33,1.52
3.687,-0.1,1.38,-0.07,-5.39,2.42,1.45,0.58,1.33,1.52
3.704,0.01,1.25,-0.03,-5.39,2.42,1.45,0.58,1.33,1.52
3.707,0.01,1.25,-0.03,-5.39,2.42,1.45,0.72,1.04,2.3
3.71,0.01,1.25,-0.03,-6.22,2.71,1.57,0.72,1.04,2.3
3.723,0.13,1.24,-0.12,-6.22,2.71,1.57,0.72,1.04,2.3
3.744,0.07,1.69,-0.25,-6.22,2.71,1.57,0.72,1.04,2.3
3.747,0.07,1.69,-0.25,-6.22,2.71,1.57,0.82,1.13,2.71
3.748,0.07,1.69,-0.25,-3.76,4.53,3.18,0.82,1.13,2.71
3.75,0.07,1.69,-0.25,-3.76,4.53,3.18,0.82,1.13,2.71
3.776,-0.18,2.08,-0.23,-3.76,4.53,3.18,0.82,1.13,2.71
3.787,-0.18,2.08,-0.23,-8.59,9.53,0.28,0.82,1.13,2.71
3.788,-1.02,1.53,-0.52,-8.59,9.53,0.28,0.82,1.13,2.71
3.788,-1.02,1.53,-0.52,-8.59,9.53,0.28,0.79,3.28,2.17
3.815,-1.61,1.2,-1.06,-8.59,9.53,0.28,0.79,3.28,2.17
3.82,-1.61,1.2,-1.06,-8.59,9.53,0.28,0.79,3.28,2.17
3.823,-0.44,1.99,-0.48,-8.59,9.53,0.28,0.79,3.28,2.17
3.825,-0.44,1.99,-0.48,-8.59,9.53,0.28,0.65,4.31,1.52
3.827,-0.44,1.99,-0.48,-9.44,9.77,-0.44,0.65,4.31,1.52
3.842,1.18,1.8,-0.61,-9.44,9.77,-0.44,0.65,4.31,1.52
3.863,1.14,1.05,-0.66,-9.44,9.77,-0.44,0.65,4.31,1.52
3.865,1.14,1.05,-0.66,-9.44,9.77,-0.44,0.63,-0.09,3.54
3.866,1.14,1.05,-0.66,-9.42,9.57,-3.91,0.63,-0.09,3.54
3.867,1.14,1.05,-0.66,-9.42,9.57,-3.91,0.63,-0.09,3.54
3.887,0.47,0.57,-0.11,-9.42,9.57,-3.91,0.63,-0.09,3.54
3.902,0.42,0.16,-0.27,-9.42,9.57,-3.91,0.63,-0.09,3.54
3.904,0.42,0.16,-0.27,-9.42,9.57,-3.91,0.43,-0.18,1.75
3.905,0.42,0.16,-0.27,-0.32,-0.38,-0.14,0.43,-0.18,1.75
3.921,0.3,0.26,-0.22,-0.32,-0.38,-0.14,0.43,-0.18,1.75
3.927,0.3,0.26,-0.22,-0.32,-0.38,-0.14,0.43,-0.18,1.75
3.942,0.1,0.48,0.18,-0.32,-0.38,-0.14,0.43,-0.18,1.75
3.944,0.1,0.48,0.18,-0.32,-0.38,-0.14,0.12,0.95,-0.81
3.945,0.1,0.48,0.18,-0.23,-0.58,-0.37,0.12,0.95,-0.81
3.967,0.15,0.43,-0.06,-0.23,-0.58,-0.37,0.12,0.95,-0.81
4.009,0.03,0.22,-0.12,-0.23,-0.58,-0.37,0.12,0.95,-0.81
4.012,0.03,0.22,-0.12,-0.23,-0.58,-0.37,-0.39,0.32,-1.73
4.013,0.03,0.22,-0.12,-4.6,-3.04,2.48,-0.39,0.32,-1.73
4.014,0.03,0.22,-0.12,-4.6,-3.04,2.48,-0.39,0.32,-1.73
4.016,0.11,0.24,-0.04,-4.6,-3.04,2.48,-0.39,0.32,-1.73
4.022,0.33,0.43,-0.11,-4.6,-3.04,2.48,-0.39,0.32,-1.73
4.025,0.33,0.43,-0.11,-4.6,-3.04,2.48,-0.65,-1.49,-2.96
4.028,0.33,0.43,-0.11,-3.77,-4.63,2.07,-0.65,-1.49,-2.96
4.039,0.43,0.54,-0.12,-3.77,-4.63,2.07,-0.65,-1.49,-2.96
4.063,0.43,0.54,-0.12,-3.77,-4.63,2.07,-0.65,-1.49,-2.96
4.066,0.37,0.55,-0.07,-3.77,-4.63,2.07,-0.65,-1.49,-2.96
4.067,0.37,0.55,-0.07,-3.77,-4.63,2.07,-0.97,-2.15,-3.83
4.07,0.37,0.55,-0.07,-2.27,-5.35,2.11,-0.97,-2.15,-3.83
4.08,0.33,0.52,-0.1,-2.27,-5.35,2.11,-0.97,-2.15,-3.83
4.11,0.46,0.61,-0.23,-2.27,-5.35,2.11,-0.97,-2.15,-3.83
4.114,0.46,0.61,-0.23,-2.27,-5.35,2.11,-1.32,-2.01,-4.5
4.116,0.46,0.61,-0.23,1.63,-3.62,1.81,-1.32,-2.01,-4.5
4.119,0.46,0.61,-0.23,1.63,-3.62,1.81,-1.32,-2.01,-4.5
4.121,0.71,0.83,-0.31,1.63,-3.62,1.81,-1.32,-2.01,-4.5
4.153,0.93,1.07,-0.37,1.63,-3.62,1.81,-1.32,-2.01,-4.5
4.157,0.93,1.07,-0.37,1.63,-3.62,1.81,-1.79,-2.01,-5.25
4.158,0.93,1.07,-0.37,6.77,-1.03,-0.79,-1.79,-2.01,-5.25
4.161,0.95,1.26,-0.65,6.77,-1.03,-0.79,-1.79,-2.01,-5.25
4.187,0.95,1.26,-0.65,6.77,-1.03,-0.79,-1.79,-2.01,-5.25
4.19,0.94,1.56,-0.71,6.77,-1.03,-0.79,-1.79,-2.01,-5.25
4.194,0.94,1.56,-0.71,6.77,-1.03,-0.79,-2.08,-1.38,-5.72
4.195,0.94,1.56,-0.71,8.81,-0.94,-1.58,-2.08,-1.38,-5.72
4.199,1.07,1.79,-0.7,8.81,-0.94,-1.58,-2.08,-1.38,-5.72
4.218,0.57,1.46,-0.68,8.81,-0.94,-1.58,-2.08,-1.38,-5.72
4.22,0.57,1.46,-0.68,8.81,-0.94,-1.58,-1.82,-0.58,-5.06
4.221,0.57,1.46,-0.68,13.18,6.3,-5.94,-1.82,-0.58,-5.06
4.227,0.57,1.46,-0.68,13.18,6.3,-5.94,-1.82,-0.58,-5.06
4.237,0.13,1.2,-0.63,13.18,6.3,-5.94,-1.82,-0.58,-5.06
4.259,0.84,0.85,-0.57,13.18,6.3,-5.94,-1.82,-0.58,-5.06
4.261,0.84,0.85,-0.57,13.18,6.3,-5.94,-0.47,-1.01,-2.27
4.262,0.84,0.85,-0.57,9.19,2.97,-5.59,-0.47,-1.01,-2.27
4.285,1.21,0.9,-0.64,9.19,2.97,-5.59,-0.47,-1.01,-2.27
4.287,1.21,0.9,-0.64,9.19,2.97,-5.59,-0.47,-1.01,-2.27
4.299,-1.65,2.28,1.82,9.19,2.97,-5.59,-0.47,-1.01,-2.27
4.3,-1.65,2.28,1.82,9.19,2.97,-5.59,0.74,-1.87,1.55
4.301,-1.65,2.28,1.82,8.56,2.7,-5.54,0.74,-1.87,1.55
4.317,-2.51,1.24,-1.54,8.56,2.7,-5.54,0.74,-1.87,1.55
4.338,-0.94,-0.08,-1.24,8.56,2.7,-5.54,0.74,-1.87,1.55
4.342,-0.94,-0.08,-1.24,8.56,2.7,-5.54,1.47,-0.37,0.34
4.344,-0.94,-0.08,-1.24,-6.1,5.58,-0.09,1.47,-0.37,0.34
4.369,-0.94,-0.08,-1.24,-6.1,5.58,-0.09,1.47,-0.37,0.34
4.372,2.61,1.95,0.15,-6.1,5.58,-0.09,1.47,-0.37,0.34
4.378,2.5,1.83,0.11,-6.1,5.58,-0.09,1.47,-0.37,0.34
4.38,2.5,1.83,0.11,-6.1,5.58,-0.09,1.44,-4.27,2.84
4.381,2.5,1.83,0.11,16.02,2.92,-2.12,1.44,-4.27,2.84
4.409,-0.19,0.24,-0.84,16.02,2.92,-2.12,1.44,-4.27,2.84
4.41,-0.19,0.24,-0.84,16.02,2.92,-2.12,1.44,-4.27,2.84
4.421,-0.19,0.24,-0.84,15.3,2.85,-1.5,1.44,-4.27,2.84
4.423,-0.81,0.87,-0.98,15.3,2.85,-1.5,1.44,-4.27,2.84
4.424,-0.81,0.87,-0.98,15.3,2.85,-1.5,1.3,1.5,1.03
4.436,-1.39,1.25,-0.33,15.3,2.85,-1.5,1.3,1.5,1.03
4.462,-0.38,0.85,0.04,15.3,2.85,-1.5,1.3,1.5,1.03
4.465,-0.38,0.85,0.04,15.3,2.85,-1.5,0.49,2.21,-0.03
4.467,-0.38,0.85,0.04,-6.13,-1.47,-4.9,0.49,2.21,-0.03
4.47,-0.38,0.85,0.04,-6.13,-1.47,-4.9,0.49,2.21,-0.03
4.474,-0.11,0.69,0.03,-6.13,-1.47,-4.9,0.49,2.21,-0.03
4.498,-0.47,0.88,-0.28,-6.13,-1.47,-4.9,0.49,2.21,-0.03
4.5,-0.47,0.88,-0.28,-6.13,-1.47,-4.9,0.33,-0.37,1.13
4.501,-0.47,0.88,-0.28,-1.82,-1.31,1.51,0.33,-0.37,1.13
4.513,-0.19,1.03,-0.33,-1.82,-1.31,1.51,0.33,-0.37,1.13
4.526,-0.19,1.03,-0.33,-1.82,-1.31,1.51,0.33,-0.37,1.13
4.534,-0.03,1,-0.17,-1.82,-1.31,1.51,0.33,-0.37,1.13
4.537,-0.03,1,-0.17,-1.82,-1.31,1.51,0.66,1.07,1.34
4.54,-0.03,1,-0.17,-2.37,-1.28,1.76,0.66,1.07,1.34
4.554,-0.16,0.94,-0.2,-2.37,-1.28,1.76,0.66,1.07,1.34
4.589,-0.26,0.92,-0.26,-2.37,-1.28,1.76,0.66,1.07,1.34
4.593,-0.26,0.92,-0.26,-2.37,-1.28,1.76,0.64,1.19,1.35
4.595,-0.26,0.92,-0.26,-1.08,0.57,0.44,0.64,1.19,1.35
4.597,-0.26,0.92,-0.26,-1.08,0.57,0.44,0.64,1.19,1.35
4.598,-0.07,0.94,-0.33,-1.08,0.57,0.44,0.64,1.19,1.35
4.612,0.14,0.95,-0.33,-1.08,0.57,0.44,0.64,1.19,1.35
4.613,0.14,0.95,-0.33,-1.08,0.57,0.44,0.65,0.18,1.44
4.614,0.14,0.95,-0.33,-0.97,0.13,-0.07,0.65,0.18,1.44
4.635,0.16,1.01,-0.34,-0.97,0.13,-0.07,0.65,0.18,1.44
4.646,0.16,1.01,-0.34,-0.97,0.13,-0.07,0.65,0.18,1.44
4.657,0.16,1.01,-0.34,-1.45,0.23,0.15,0.65,0.18,1.44
4.659,0.11,1.07,-0.38,-1.45,0.23,0.15,0.65,0.18,1.44
4.66,0.11,1.07,-0.38,-1.45,0.23,0.15,0.65,0.26,1.33
4.68,0.13,1.06,-0.42,-1.45,0.23,0.15,0.65,0.26,1.33
4.691,0.15,1.05,-0.39,-1.45,0.23,0.15,0.65,0.26,1.33
4.692,0.15,1.05,-0.39,-1.45,0.23,0.15,0.55,0.63,1.12
4.692,0.15,1.05,-0.39,0.05,1.39,-0.39,0.55,0.63,1.12
4.706,0.15,1.05,-0.39,0.05,1.39,-0.39,0.55,0.63,1.12
4.71,-0.02,1.06,-0.28,0.05,1.39,-0.39,0.55,0.63,1.12
4.732,-0.33,1.07,-0.21,0.05,1.39,-0.39,0.55,0.63,1.12
4.735,-0.33,1.07,-0.21,0.05,1.39,-0.39,0.49,1.21,1.01
4.738,-0.33,1.07,-0.21,-2.42,1.63,0.54,0.49,1.21,1.01
4.774,-0.43,1.2,-0.18,-2.42,1.63,0.54,0.49,1.21,1.01
4.778,-0.43,1.2,-0.18,-2.42,1.63,0.54,0.49,1.21,1.01
4.779,-0.3,1.39,-0.1,-2.42,1.63,0.54,0.49,1.21,1.01
4.779,-0.3,1.39,-0.1,-3.09,1.81,0.61,0.49,1.21,1.01
4.78,-0.3,1.39,-0.1,-3.09,1.81,0.61,0.57,1.38,1.56
4.814,-0.17,1.44,-0.01,-3.09,1.81,0.61,0.57,1.38,1.56
4.816,-0.1,1.34,0.03,-3.09,1.81,0.61,0.57,1.38,1.56
4.818,-0.1,1.34,0.03,-3.09,1.81,0.61,0.7,0.93,2.52
4.82,-0.1,1.34,0.03,-6.24,4.89,2.64,0.7,0.93,2.52
4.825,-0.1,1.34,0.03,-6.24,4.89,2.64,0.7,0.93,2.52
4.829,-0.01,1.38,-0.11,-6.24,4.89,2.64,0.7,0.93,2.52
4.871,-0.02,1.97,-0.15,-6.24,4.89,2.64,0.7,0.93,2.52
4.874,-0.02,1.97,-0.15,-6.24,4.89,2.64,0.84,1.25,3.02
4.877,-0.02,1.97,-0.15,-4.79,7.49,2.83,0.84,1.25,3.02
4.877,-0.51,2.17,-0.35,-4.79,7.49,2.83,0.84,1.25,3.02
4.918,-0.51,2.17,-0.35,-4.79,7.49,2.83,0.84,1.25,3.02
4.921,-1.6,1.28,-1.08,-4.79,7.49,2.83,0.84,1.25,3.02
4.923,-1.6,1.28,-1.08,-4.79,7.49,2.83,0.79,3.73,2.23
4.925,-1.6,1.28,-1.08,-5.86,7.9,2.3,0.79,3.73,2.23
4.927,-1.42,1.51,-0.95,-5.86,7.9,2.3,0.79,3.73,2.23
4.929,0.58,2.1,-0.57,-5.86,7.9,2.3,0.79,3.73,2.23
4.931,0.58,2.1,-0.57,-5.86,7.9,2.3,0.56,3.04,2
4.933,0.58,2.1,-0.57,-17.57,9.16,-5.18,0.56,3.04,2
4.946,0.58,2.1,-0.57,-17.57,9.16,-5.18,0.56,3.04,2
4.948,1.63,1.39,-0.85,-17.57,9.16,-5.18,0.56,3.04,2
4.97,1.63,1.39,-0.85,2.95,7.65,-2.49,0.56,3.04,2
4.973,0.81,0.74,-0.28,2.95,7.65,-2.49,0.56,3.04,2
4.974,0.81,0.74,-0.28,2.95,7.65,-2.49,0.47,-1.21,3.72
4.995,0.45,0.21,-0.03,2.95,7.65,-2.49,0.47,-1.21,3.72
5.005,0.45,0.21,-0.03,2.95,7.65,-2.49,0.47,-1.21,3.72
5.007,0.58,0.07,-0.49,2.95,7.65,-2.49,0.47,-1.21,3.72
5.008,0.58,0.07,-0.49,2.95,7.65,-2.49,0.08,0.03,0.76
5.009,0.58,0.07,-0.49,2.72,7.74,-2.44,0.08,0.03,0.76
5.028,0.16,0.39,0.15,2.72,7.74,-2.44,0.08,0.03,0.76
5.048,0.07,0.49,0.06,2.72,7.74,-2.44,0.08,0.03,0.76
5.05,0.07,0.49,0.06,2.72,7.74,-2.44,-0.31,1.16,-1.31
5.051,0.07,0.49,0.06,-2.98,-4.24,1.48,-0.31,1.16,-1.31
5.077,0.07,0.49,0.06,-2.98,-4.24,1.48,-0.31,1.16,-1.31
5.079,-0.04,0.29,-0.18,-2.98,-4.24,1.48,-0.31,1.16,-1.31
5.107,-0.01,0.17,-0.07,-2.98,-4.24,1.48,-0.31,1.16,-1.31
5.109,-0.01,0.17,-0.07,-2.98,-4.24,1.48,-0.68,-0.02,-2.29
5.11,-0.01,0.17,-0.07,-6.11,-3.89,1.85,-0.68,-0.02,-2.29
5.111,0.27,0.33,-0.04,-6.11,-3.89,1.85,-0.68,-0.02,-2.29
5.125,0.27,0.33,-0.04,-6.11,-3.89,1.85,-0.68,-0.02,-2.29
5.126,0.46,0.51,-0.09,-6.11,-3.89,1.85,-0.68,-0.02,-2.29
5.127,0.46,0.51,-0.09,-6.11,-3.89,1.85,-0.91,-2.2,-3.44
5.127,0.46,0.51,-0.09,-4.79,-4.66,2.03,-0.91,-2.2,-3.44
5.145,0.47,0.55,-0.03,-4.79,-4.66,2.03,-0.91,-2.2,-3.44
5.164,0.47,0.49,-0.06,-4.79,-4.66,2.03,-0.91,-2.2,-3.44
5.165,0.47,0.49,-0.06,-4.79,-4.66,2.03,-1.27,-2.31,-4.26
5.166,0.47,0.49,-0.06,0.68,-4,2.09,-1.27,-2.31,-4.26
5.185,0.47,0.49,-0.06,0.68,-4,2.09,-1.27,-2.31,-4.26
5.186,0.55,0.48,-0.13,0.68,-4,2.09,-1.27,-2.31,-4.26
5.204,0.63,0.58,-0.2,0.68,-4,2.09,-1.27,-2.31,-4.26
5.205,0.63,0.58,-0.2,0.68,-4,2.09,-1.63,-1.73,-5.1
5.206,0.63,0.58,-0.2,4.07,-4,0.86,-1.63,-1.73,-5.1
5.224,0.91,0.85,-0.47,4.07,-4,0.86,-1.63,-1.73,-5.1
5.245,1.13,1.27,-0.59,4.07,-4,0.86,-1.63,-1.73,-5.1
5.247,1.13,1.27,-0.59,4.07,-4,0.86,-1.93,-1.38,-5.86
5.248,1.13,1.27,-0.59,6.2,-4.13,0.17,-1.93,-1.38,-5.86
5.249,1.13,1.27,-0.59,6.2,-4.13,0.17,-1.93,-1.38,-5.86
5.269,1.08,1.69,-0.68,6.2,-4.13,0.17,-1.93,-1.38,-5.86
5.291,1.09,1.86,-0.72,6.2,-4.13,0.17,-1.93,-1.38,-5.86
5.293,1.09,1.86,-0.72,6.2,-4.13,0.17,-1.96,-0.66,-6.02
5.294,1.09,1.86,-0.72,12.92,3.54,-4.85,-1.96,-0.66,-6.02
5.304,0.52,1.68,-0.61,12.92,3.54,-4.85,-1.96,-0.66,-6.02
5.306,0.52,1.68,-0.61,12.92,3.54,-4.85,-1.96,-0.66,-6.02
5.326,0.52,1.68,-0.61,9.08,7.25,-5.89,-1.96,-0.66,-6.02
5.329,-0.09,1.26,-0.62,9.08,7.25,-5.89,-1.96,-0.66,-6.02
5.331,-0.09,1.26,-0.62,9.08,7.25,-5.89,-1.3,-0.13,-4.37
5.344,0.5,0.78,-0.59,9.08,7.25,-5.89,-1.3,-0.13,-4.37
5.372,1.43,0.67,-0.72,9.08,7.25,-5.89,-1.3,-0.13,-4.37
5.376,1.43,0.67,-0.72,9.08,7.25,-5.89,0.16,-2.84,-0.24
5.377,1.43,0.67,-0.72,9.03,7.17,-6.21,0.16,-2.84,-0.24
