time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2.714,-0.55,0.93,-0.63,15.94,7.51,-6.25,0.24,-1.3,-2.34
2.716,-0.55,0.93,-0.63,15.94,7.51,-6.25,0.16,2.64,-2.98
2.718,-0.55,0.93,-0.63,16.33,8.13,-5.45,0.16,2.64,-2.98
2.719,-0.55,0.93,-0.63,16.33,8.13,-5.45,0.16,2.64,-2.98
2.732,-1.24,0.37,-0.43,16.33,8.13,-5.45,0.16,2.64,-2.98
2.754,-1.24,0.37,-0.43,1.52,2.55,-2.02,0.16,2.64,-2.98
2.757,-0.92,0.08,0.26,1.52,2.55,-2.02,0.16,2.64,-2.98
2.76,-0.92,0.08,0.26,1.52,2.55,-2.02,-0.04,1.28,-1.87
2.788,-0.01,0.15,-0.12,1.52,2.55,-2.02,-0.04,1.28,-1.87
2.789,-0.01,0.15,-0.12,1.52,2.55,-2.02,-0.04,1.28,-1.87
2.791,-0.01,0.15,-0.12,4.01,-5.51,2.57,-0.04,1.28,-1.87
2.793,0.22,0.32,-0.1,4.01,-5.51,2.57,-0.04,1.28,-1.87
2.793,0.22,0.32,-0.1,4.01,-5.51,2.57,-0.47,-1.51,1.72
2.811,-0.08,0.38,-0.02,4.01,-5.51,2.57,-0.47,-1.51,1.72
2.831,-0.2,0.48,-0.03,4.01,-5.51,2.57,-0.47,-1.51,1.72
2.832,-0.2,0.48,-0.03,4.01,-5.51,2.57,-0.58,-1.11,2.71
2.832,-0.2,0.48,-0.03,3.23,-6.09,2.09,-0.58,-1.11,2.71
2.837,-0.2,0.48,-0.03,3.23,-6.09,2.09,-0.58,-1.11,2.71
2.855,-0.15,0.63,0.02,3.23,-6.09,2.09,-0.58,-1.11,2.71
2.889,-0.15,0.63,0.02,2.92,-3.69,1.8,-0.58,-1.11,2.71
2.89,-0.3,0.68,0.03,2.92,-3.69,1.8,-0.58,-1.11,2.71
2.891,-0.3,0.68,0.03,2.92,-3.69,1.8,-0.55,0.85,3.47
2.892,-0.48,0.71,-0.06,2.92,-3.69,1.8,-0.55,0.85,3.47
2.897,-0.48,0.71,-0.06,2.92,-3.69,1.8,-0.55,0.85,3.47
2.923,-0.52,0.85,-0.17,2.92,-3.69,1.8,-0.55,0.85,3.47
2.925,-0.52,0.85,-0.17,2.92,-3.69,1.8,-0.53,1.65,4.23
2.928,-0.52,0.85,-0.17,-1.54,-1.84,1.3,-0.53,1.65,4.23
2.93,-0.51,0.85,-0.2,-1.54,-1.84,1.3,-0.53,1.65,4.23
2.974,-0.41,0.87,-0.21,-1.54,-1.84,1.3,-0.53,1.65,4.23
2.976,-0.41,0.87,-0.21,-1.54,-1.84,1.3,-0.71,1.65,4.68
2.977,-0.41,0.87,-0.21,-3.34,-2.18,1.14,-0.71,1.65,4.68
2.977,-0.41,0.87,-0.21,-3.34,-2.18,1.14,-0.71,1.65,4.68
2.978,-0.43,1.09,-0.4,-3.34,-2.18,1.14,-0.71,1.65,4.68
3.004,-0.7,1.2,-0.56,-3.34,-2.18,1.14,-0.71,1.65,4.68
3.006,-0.7,1.2,-0.56,-3.34,-2.18,1.14,-0.81,1.83,4.82
3.007,-0.7,1.2,-0.56,-5.36,-0.33,-1.14,-0.81,1.83,4.82
3.008,-0.85,1.18,-0.56,-5.36,-0.33,-1.14,-0.81,1.83,4.82
3.016,-0.85,1.18,-0.56,-5.36,-0.33,-1.14,-0.81,1.83,4.82
3.029,-0.98,1.29,-0.64,-5.36,-0.33,-1.14,-0.81,1.83,4.82
3.033,-0.98,1.29,-0.64,-5.36,-0.33,-1.14,-0.86,1.98,4.59
3.035,-0.98,1.29,-0.64,-10.83,2.7,-4.63,-0.86,1.98,4.59
3.048,-1.13,1.39,-0.75,-10.83,2.7,-4.63,-0.86,1.98,4.59
3.069,-1.13,1.39,-0.75,-11.95,3.09,-4.83,-0.86,1.98,4.59
3.072,-1.14,1.39,-0.49,-11.95,3.09,-4.83,-0.86,1.98,4.59
3.073,-1.14,1.39,-0.49,-11.95,3.09,-4.83,-0.61,0.55,3.64
3.077,-1.14,1.39,-0.49,-11.95,3.09,-4.83,-0.61,0.55,3.64
3.095,-1.01,1.39,-0.39,-11.95,3.09,-4.83,-0.61,0.55,3.64
3.108,-0.99,1.32,-0.21,-11.95,3.09,-4.83,-0.61,0.55,3.64
3.111,-0.99,1.32,-0.21,-11.95,3.09,-4.83,-0.03,-0.84,1.77
3.111,-0.99,1.32,-0.21,-14.73,4.92,-4.21,-0.03,-0.84,1.77
3.126,-0.96,1.29,-0.17,-14.73,4.92,-4.21,-0.03,-0.84,1.77
3.141,-0.96,1.29,-0.17,-14.73,4.92,-4.21,-0.03,-0.84,1.77
3.148,-0.96,1.29,-0.17,-10.79,4.13,0.34,-0.03,-0.84,1.77
3.149,-0.3,1.38,0.09,-10.79,4.13,0.34,-0.03,-0.84,1.77
3.15,-0.3,1.38,0.09,-10.79,4.13,0.34,0.47,-0.26,-1.07
3.189,1.27,1.34,-0.24,-10.79,4.13,0.34,0.47,-0.26,-1.07
3.191,1.27,1.34,-0.24,-10.49,4.08,0.72,0.47,-0.26,-1.07
3.192,2.56,2.38,-0.18,-10.49,4.08,0.72,0.47,-0.26,-1.07
3.192,2.56,2.38,-0.18,-10.49,4.08,0.72,1.25,0.39,-0.41
3.196,2.56,2.38,-0.18,-10.49,4.08,0.72,1.25,0.39,-0.41
3.217,-0.09,1.8,0.15,-10.49,4.08,0.72,1.25,0.39,-0.41
3.225,-2.86,0.35,-0.96,-10.49,4.08,0.72,1.25,0.39,-0.41
3.227,-2.86,0.35,-0.96,-10.49,4.08,0.72,1.41,2.78,-1.97
3.228,-2.86,0.35,-0.96,9.41,8.83,0.95,1.41,2.78,-1.97
3.245,-0.8,0.08,-0.37,9.41,8.83,0.95,1.41,2.78,-1.97
3.256,-0.8,0.08,-0.37,9.41,8.83,0.95,1.41,2.78,-1.97
3.265,1.22,1,-0.95,9.41,8.83,0.95,1.41,2.78,-1.97
3.268,1.22,1,-0.95,9.41,8.83,0.95,0.81,-0.8,-1.5
3.27,1.22,1,-0.95,-9.97,-4.58,-5.18,0.81,-0.8,-1.5
3.291,1.79,1.42,-0.45,-9.97,-4.58,-5.18,0.81,-0.8,-1.5
3.323,0.69,0.94,-0.3,-9.97,-4.58,-5.18,0.81,-0.8,-1.5
3.324,0.69,0.94,-0.3,-9.97,-4.58,-5.18,0.21,-1.34,0.3
3.325,0.69,0.94,-0.3,-9.79,-4.46,-4.91,0.21,-1.34,0.3
3.326,0.69,0.94,-0.3,-9.79,-4.46,-4.91,0.21,-1.34,0.3
3.326,-0.08,0.61,-0.08,-9.79,-4.46,-4.91,0.21,-1.34,0.3
3.344,-0.13,0.94,-0.17,-9.79,-4.46,-4.91,0.21,-1.34,0.3
3.345,-0.13,0.94,-0.17,-9.79,-4.46,-4.91,0,0.04,-1.74
3.346,-0.13,0.94,-0.17,6.52,0.44,-0.17,0,0.04,-1.74
3.364,-0.06,1.15,-0.25,6.52,0.44,-0.17,0,0.04,-1.74
3.388,-0.06,1.15,-0.25,6.52,0.44,-0.17,0,0.04,-1.74
3.389,-0.06,1.15,-0.25,-1.18,0.76,0.48,0,0.04,-1.74
3.39,0.04,1,-0.24,-1.18,0.76,0.48,0,0.04,-1.74
3.391,0.04,1,-0.24,-1.18,0.76,0.48,0.19,-0.54,-1.58
3.416,0.02,0.87,-0.29,-1.18,0.76,0.48,0.19,-0.54,-1.58
3.423,-0.09,0.93,-0.31,-1.18,0.76,0.48,0.19,-0.54,-1.58
3.424,-0.09,0.93,-0.31,-1.18,0.76,0.48,0.15,-0.76,-1.15
3.424,-0.09,0.93,-0.31,-0.66,0.75,0.54,0.15,-0.76,-1.15
3.435,-0.09,0.93,-0.31,-0.66,0.75,0.54,0.15,-0.76,-1.15
3.443,-0.14,1.01,-0.3,-0.66,0.75,0.54,0.15,-0.76,-1.15
3.465,-0.14,1.01,-0.3,-0.41,-0.13,-0.23,0.15,-0.76,-1.15
3.468,-0.03,1.04,-0.26,-0.41,-0.13,-0.23,0.15,-0.76,-1.15
3.47,-0.03,1.04,-0.26,-0.41,-0.13,-0.23,0.08,-0.52,-1.05
3.491,0.07,1.09,-0.25,-0.41,-0.13,-0.23,0.08,-0.52,-1.05
3.498,0.07,1.09,-0.25,-0.41,-0.13,-0.23,0.08,-0.52,-1.05
3.525,0.09,1.1,-0.21,-0.41,-0.13,-0.23,0.08,-0.52,-1.05
3.527,0.09,1.1,-0.21,-0.41,-0.13,-0.23,0.05,-0.6,-0.91
3.528,0.09,1.1,-0.21,1.09,1.28,0.34,0.05,-0.6,-0.91
3.529,0.25,1.05,-0.22,1.09,1.28,0.34,0.05,-0.6,-0.91
3.542,0.4,1,-0.24,1.09,1.28,0.34,0.05,-0.6,-0.91
3.544,0.4,1,-0.24,1.09,1.28,0.34,0.05,-0.66,-1.13
3.545,0.4,1,-0.24,1.55,1.31,0.33,0.05,-0.66,-1.13
3.556,0.4,1,-0.24,1.55,1.31,0.33,0.05,-0.66,-1.13
3.562,0.27,0.97,-0.19,1.55,1.31,0.33,0.05,-0.66,-1.13
3.587,0.27,0.97,-0.19,4.77,0.7,0.58,0.05,-0.66,-1.13
3.589,0.11,1.15,-0.27,4.77,0.7,0.58,0.05,-0.66,-1.13
3.59,0.11,1.15,-0.27,4.77,0.7,0.58,0.1,-0.69,-1.83
3.618,0.05,1.39,-0.35,4.77,0.7,0.58,0.1,-0.69,-1.83
3.62,0.05,1.39,-0.35,4.77,0.7,0.58,0.1,-0.69,-1.83
3.622,0.02,1.39,-0.23,4.77,0.7,0.58,0.1,-0.69,-1.83
3.623,0.02,1.39,-0.23,4.77,0.7,0.58,0.09,-0.74,-2.48
3.624,0.02,1.39,-0.23,3.3,3.84,-0.1,0.09,-0.74,-2.48
3.64,0.1,1.39,-0.12,3.3,3.84,-0.1,0.09,-0.74,-2.48
3.66,0.08,1.68,-0.05,3.3,3.84,-0.1,0.09,-0.74,-2.48
3.661,0.08,1.68,-0.05,3.3,3.84,-0.1,-0.02,-1.65,-2.75
3.661,0.08,1.68,-0.05,4.36,4.13,-0.31,-0.02,-1.65,-2.75
3.675,0.08,1.68,-0.05,4.36,4.13,-0.31,-0.02,-1.65,-2.75
3.682,0.44,1.84,-0.15,4.36,4.13,-0.31,-0.02,-1.65,-2.75
3.73,1.19,1.58,-0.36,4.36,4.13,-0.31,-0.02,-1.65,-2.75
3.732,1.19,1.58,-0.36,4.36,4.13,-0.31,-0.08,-2.74,-2.78
3.732,1.19,1.58,-0.36,6.83,7.68,0.88,-0.08,-2.74,-2.78
3.733,1.29,1.76,-0.46,6.83,7.68,0.88,-0.08,-2.74,-2.78
3.738,1.29,1.76,-0.46,6.83,7.68,0.88,-0.08,-2.74,-2.78
3.739,0.56,1.56,-0.92,6.83,7.68,0.88,-0.08,-2.74,-2.78
3.74,0.56,1.56,-0.92,6.83,7.68,0.88,-0.06,-1.01,-3.24
3.741,0.56,1.56,-0.92,15.56,8.2,-3.93,-0.06,-1.01,-3.24
3.759,-0.31,1.1,-0.76,15.56,8.2,-3.93,-0.06,-1.01,-3.24
3.785,-1.22,0.81,-0.42,15.56,8.2,-3.93,-0.06,-1.01,-3.24
3.789,-1.22,0.81,-0.42,15.56,8.2,-3.93,0.38,2.48,-3.91
3.79,-1.22,0.81,-0.42,16.21,9.03,-3.15,0.38,2.48,-3.91
3.796,-1.22,0.81,-0.42,16.21,9.03,-3.15,0.38,2.48,-3.91
3.799,-1.22,0.47,-0.26,16.21,9.03,-3.15,0.38,2.48,-3.91
3.819,0,0.36,0.06,16.21,9.03,-3.15,0.38,2.48,-3.91
3.821,0,0.36,0.06,16.21,9.03,-3.15,-0.08,0.65,-1.73
3.822,0,0.36,0.06,-2.24,1.2,-2.02,-0.08,0.65,-1.73
3.839,0.64,0.28,-0.16,-2.24,1.2,-2.02,-0.08,0.65,-1.73
3.859,0.64,0.28,-0.16,-2.24,1.2,-2.02,-0.08,0.65,-1.73
3.862,0.34,0.24,-0.09,-2.24,1.2,-2.02,-0.08,0.65,-1.73
3.864,0.34,0.24,-0.09,-2.24,1.2,-2.02,-0.58,-1.56,1.78
3.866,0.34,0.24,-0.09,9.45,-4.14,1.49,-0.58,-1.56,1.78
3.89,-0.17,0.37,-0.03,9.45,-4.14,1.49,-0.58,-1.56,1.78
3.898,-0.17,0.56,-0.25,9.45,-4.14,1.49,-0.58,-1.56,1.78
3.899,-0.17,0.56,-0.25,9.45,-4.14,1.49,-0.68,0.82,2.05
3.9,-0.17,0.56,-0.25,8.65,-4.6,1.45,-0.68,0.82,2.05
3.934,-0.17,0.56,-0.25,8.65,-4.6,1.45,-0.68,0.82,2.05
3.937,-0.27,0.74,-0.33,8.65,-4.6,1.45,-0.68,0.82,2.05
3.938,-0.55,0.72,-0.33,8.65,-4.6,1.45,-0.68,0.82,2.05
3.939,-0.55,0.72,-0.33,8.65,-4.6,1.45,-0.76,2.87,2.81
3.941,-0.55,0.72,-0.33,2.27,-2.59,0.41,-0.76,2.87,2.81
3.958,-0.55,0.65,-0.42,2.27,-2.59,0.41,-0.76,2.87,2.81
3.99,-0.55,0.65,-0.42,2.27,-2.59,0.41,-0.76,2.87,2.81
3.991,-0.48,0.76,-0.47,2.27,-2.59,0.41,-0.76,2.87,2.81
3.992,-0.48,0.76,-0.47,2.27,-2.59,0.41,-1.04,2.69,3.62
3.992,-0.48,0.76,-0.47,-2.33,-1.66,-1.51,-1.04,2.69,3.62
3.997,-0.4,0.87,-0.43,-2.33,-1.66,-1.51,-1.04,2.69,3.62
4.031,-0.21,0.94,-0.46,-2.33,-1.66,-1.51,-1.04,2.69,3.62
4.035,-0.21,0.94,-0.46,-2.33,-1.66,-1.51,-1.3,2.27,4.12
4.037,-0.21,0.94,-0.46,-3.92,-2.08,-1.75,-1.3,2.27,4.12
4.039,-0.21,0.94,-0.46,-3.92,-2.08,-1.75,-1.3,2.27,4.12
4.041,-0.2,1.04,-0.44,-3.92,-2.08,-1.75,-1.3,2.27,4.12
4.056,-0.2,1.04,-0.44,-3.07,0.08,-2.58,-1.3,2.27,4.12
4.057,-0.25,1.13,-0.5,-3.07,0.08,-2.58,-1.3,2.27,4.12
4.058,-0.25,1.13,-0.5,-3.07,0.08,-2.58,-1.48,2.47,4.27
4.09,-0.34,1.27,-0.63,-3.07,0.08,-2.58,-1.48,2.47,4.27
4.097,-0.34,1.27,-0.63,-5.86,2.72,-4.98,-1.48,2.47,4.27
4.1,-0.34,1.27,-0.63,-5.86,2.72,-4.98,-1.48,2.47,4.27
4.101,-0.59,1.23,-0.77,-5.86,2.72,-4.98,-1.48,2.47,4.27
4.102,-0.59,1.23,-0.77,-5.86,2.72,-4.98,-1.3,3.37,4.08
4.141,-0.73,1.16,-0.96,-5.86,2.72,-4.98,-1.3,3.37,4.08
4.143,-1.02,1.29,-0.9,-5.86,2.72,-4.98,-1.3,3.37,4.08
4.144,-1.02,1.29,-0.9,-5.86,2.72,-4.98,-0.87,2.63,3.27
4.145,-1.02,1.29,-0.9,-7.01,2.98,-5.47,-0.87,2.63,3.27
4.156,-1.02,1.29,-0.9,-7.01,2.98,-5.47,-0.87,2.63,3.27
4.158,-1.48,1.26,-0.65,-7.01,2.98,-5.47,-0.87,2.63,3.27
4.175,-1.09,1.04,-0.63,-7.01,2.98,-5.47,-0.87,2.63,3.27
4.177,-1.09,1.04,-0.63,-7.01,2.98,-5.47,-0.37,-0.55,1.86
4.178,-1.09,1.04,-0.63,-14.09,3.42,-7.4,-0.37,-0.55,1.86
4.203,-0.64,1.1,-0.42,-14.09,3.42,-7.4,-0.37,-0.55,1.86
4.214,-0.86,1.28,-0.25,-14.09,3.42,-7.4,-0.37,-0.55,1.86
4.215,-0.86,1.28,-0.25,-14.09,3.42,-7.4,0.45,-1.4,0.34
4.215,-0.86,1.28,-0.25,-11.87,2.51,-3.02,0.45,-1.4,0.34
4.216,-0.86,1.28,-0.25,-11.87,2.51,-3.02,0.45,-1.4,0.34
4.233,-0.69,1.43,0.24,-11.87,2.51,-3.02,0.45,-1.4,0.34
4.253,1.06,1.58,1.17,-11.87,2.51,-3.02,0.45,-1.4,0.34
4.255,1.06,1.58,1.17,-11.87,2.51,-3.02,0.66,0.21,-2.18
4.256,1.06,1.58,1.17,-10.94,2.24,-2.76,0.66,0.21,-2.18
4.275,2.2,1.71,-1.03,-10.94,2.24,-2.76,0.66,0.21,-2.18
4.279,2.2,1.71,-1.03,-10.94,2.24,-2.76,0.66,0.21,-2.18
4.309,0.87,1.47,-1.07,-10.94,2.24,-2.76,0.66,0.21,-2.18
4.311,0.87,1.47,-1.07,-10.94,2.24,-2.76,1.57,1.31,-0.9
4.312,0.87,1.47,-1.07,6.05,6.4,3.06,1.57,1.31,-0.9
4.313,-2.39,0.51,-0.66,6.05,6.4,3.06,1.57,1.31,-0.9
4.347,-1.94,0.29,-1.03,6.05,6.4,3.06,1.57,1.31,-0.9
4.351,-1.94,0.29,-1.03,6.05,6.4,3.06,1.7,2.38,-3.65
4.352,-1.94,0.29,-1.03,-12.36,-1.69,-6.64,1.7,2.38,-3.65
4.354,-1.94,0.29,-1.03,-12.36,-1.69,-6.64,1.7,2.38,-3.65
4.355,0.13,1.15,-0.16,-12.36,-1.69,-6.64,1.7,2.38,-3.65
4.377,0.81,1.71,0.06,-12.36,-1.69,-6.64,1.7,2.38,-3.65
4.379,0.81,1.71,0.06,-11.66,-1.64,-6.3,1.7,2.38,-3.65
4.38,0.81,1.71,0.06,-11.66,-1.64,-6.3,0.52,-1.84,-0.85
4.391,0.4,1.16,-0.36,-11.66,-1.64,-6.3,0.52,-1.84,-0.85
4.394,0.4,1.16,-0.36,-11.66,-1.64,-6.3,0.52,-1.84,-0.85
4.411,-0.53,0.79,-0.5,-11.66,-1.64,-6.3,0.52,-1.84,-0.85
4.414,-0.53,0.79,-0.5,-11.66,-1.64,-6.3,0.39,-0.39,-0.45
4.416,-0.53,0.79,-0.5,4.17,4.06,1.35,0.39,-0.39,-0.45
4.431,-0.92,0.87,-0.44,4.17,4.06,1.35,0.39,-0.39,-0.45
4.452,-0.25,0.96,-0.33,4.17,4.06,1.35,0.39,-0.39,-0.45
4.456,-0.25,0.96,-0.33,4.17,4.06,1.35,0.34,0.17,-0.78
4.458,-0.25,0.96,-0.33,-5.41,-0.49,-1.12,0.34,0.17,-0.78
4.46,-0.25,0.96,-0.33,-5.41,-0.49,-1.12,0.34,0.17,-0.78
4.473,0.38,1.02,-0.24,-5.41,-0.49,-1.12,0.34,0.17,-0.78
4.493,0.42,0.96,-0.27,-5.41,-0.49,-1.12,0.34,0.17,-0.78
4.498,0.42,0.96,-0.27,-5.41,-0.49,-1.12,0.18,-1.65,0.26
4.5,0.42,0.96,-0.27,-5.22,-0.46,-1.05,0.18,-1.65,0.26
4.521,0.18,0.87,-0.32,-5.22,-0.46,-1.05,0.18,-1.65,0.26
4.523,0.18,0.87,-0.32,-5.22,-0.46,-1.05,0.18,-1.65,0.26
4.529,-0.08,0.86,-0.38,-5.22,-0.46,-1.05,0.18,-1.65,0.26
4.53,-0.08,0.86,-0.38,-5.22,-0.46,-1.05,0.2,-0.85,-0.19
4.531,-0.08,0.86,-0.38,3.68,0.28,0.4,0.2,-0.85,-0.19
4.551,-0.14,0.92,-0.36,3.68,0.28,0.4,0.2,-0.85,-0.19
4.57,0.14,0.94,-0.27,3.68,0.28,0.4,0.2,-0.85,-0.19
4.572,0.14,0.94,-0.27,3.68,0.28,0.4,0.23,-0.78,-0.53
4.574,0.14,0.94,-0.27,0.48,-0.08,-0.1,0.23,-0.78,-0.53
4.575,0.14,0.94,-0.27,0.48,-0.08,-0.1,0.23,-0.78,-0.53
4.589,0.24,0.94,-0.27,0.48,-0.08,-0.1,0.23,-0.78,-0.53
4.624,-0.04,1,-0.25,0.48,-0.08,-0.1,0.23,-0.78,-0.53
4.628,-0.04,1,-0.25,0.48,-0.08,-0.1,0.28,-0.83,-0.62
4.629,-0.04,1,-0.25,0.79,-0.02,-0.03,0.28,-0.83,-0.62
4.632,-0.07,1.17,-0.34,0.79,-0.02,-0.03,0.28,-0.83,-0.62
4.634,-0.07,1.17,-0.34,0.79,-0.02,-0.03,0.28,-0.83,-0.62
4.66,0.04,1.1,-0.37,0.79,-0.02,-0.03,0.28,-0.83,-0.62
4.662,0.04,1.1,-0.37,0.79,-0.02,-0.03,0.3,-0.52,-0.94
4.662,0.04,1.1,-0.37,1.84,1.32,0.53,0.3,-0.52,-0.94
4.668,0.25,1.03,-0.36,1.84,1.32,0.53,0.3,-0.52,-0.94
4.695,0.38,1.12,-0.36,1.84,1.32,0.53,0.3,-0.52,-0.94
4.697,0.38,1.12,-0.36,1.84,1.32,0.53,0.33,-1.19,-1.18
4.698,0.38,1.12,-0.36,4.11,1.86,-0.21,0.33,-1.19,-1.18
4.699,0.38,1.12,-0.36,4.11,1.86,-0.21,0.33,-1.19,-1.18
4.728,0.25,1.22,-0.38,4.11,1.86,-0.21,0.33,-1.19,-1.18
4.73,0.1,1.29,-0.34,4.11,1.86,-0.21,0.33,-1.19,-1.18
4.731,0.1,1.29,-0.34,4.11,1.86,-0.21,0.27,-1.32,-1.86
4.732,0.1,1.29,-0.34,4.84,2.03,-0.23,0.27,-1.32,-1.86
4.747,0.09,1.28,-0.26,4.84,2.03,-0.23,0.27,-1.32,-1.86
4.754,0.09,1.28,-0.26,4.84,2.03,-0.23,0.27,-1.32,-1.86
4.767,0.12,1.31,-0.18,4.84,2.03,-0.23,0.27,-1.32,-1.86
4.77,0.12,1.31,-0.18,4.84,2.03,-0.23,0.2,-1.47,-2.5
4.772,0.12,1.31,-0.18,5.04,4.09,0,0.2,-1.47,-2.5
4.809,0.04,1.56,-0.19,5.04,4.09,0,0.2,-1.47,-2.5
4.812,0.04,1.56,-0.19,5.21,7.9,1.2,0.2,-1.47,-2.5
4.814,0,1.98,-0.13,5.21,7.9,1.2,0.2,-1.47,-2.5
4.816,0,1.98,-0.13,5.21,7.9,1.2,0.09,-2.17,-2.86
4.817,0,1.98,-0.13,5.21,7.9,1.2,0.09,-2.17,-2.86
4.838,0.56,1.83,-0.34,5.21,7.9,1.2,0.09,-2.17,-2.86
4.845,1.3,1.83,-0.7,5.21,7.9,1.2,0.09,-2.17,-2.86
4.847,1.3,1.83,-0.7,5.21,7.9,1.2,0.08,-3.44,-2.7
4.847,1.3,1.83,-0.7,6.27,8.32,0.5,0.08,-3.44,-2.7
4.865,1.26,1.97,-0.46,6.27,8.32,0.5,0.08,-3.44,-2.7
4.88,1.26,1.97,-0.46,6.27,8.32,0.5,0.08,-3.44,-2.7
4.888,0.17,1.38,-0.61,6.27,8.32,0.5,0.08,-3.44,-2.7
4.889,0.17,1.38,-0.61,6.27,8.32,0.5,0.12,-0.83,-3.19
4.89,0.17,1.38,-0.61,16.6,11.44,-2.85,0.12,-0.83,-3.19
4.907,-0.84,0.96,-0.39,16.6,11.44,-2.85,0.12,-0.83,-3.19
4.924,-1.47,0.51,-0.26,16.6,11.44,-2.85,0.12,-0.83,-3.19
4.925,-1.47,0.51,-0.26,16.6,11.44,-2.85,0.57,1.94,-3.43
4.926,-1.47,0.51,-0.26,0.11,3.31,-1.37,0.57,1.94,-3.43
4.933,-1.47,0.51,-0.26,0.11,3.31,-1.37,0.57,1.94,-3.43
4.944,-0.76,0.14,0.11,0.11,3.31,-1.37,0.57,1.94,-3.43
4.965,0.12,0.07,-0.02,0.11,3.31,-1.37,0.57,1.94,-3.43
4.968,0.12,0.07,-0.02,0.11,3.31,-1.37,0.16,-0.34,-0.07
4.97,0.12,0.07,-0.02,0.16,3.29,-1.41,0.16,-0.34,-0.07
4.992,0.33,0.16,-0.13,0.16,3.29,-1.41,0.16,-0.34,-0.07
4.994,0.33,0.16,-0.13,0.16,3.29,-1.41,0.16,-0.34,-0.07
5.028,0.02,0.32,0.12,0.16,3.29,-1.41,0.16,-0.34,-0.07
5.029,0.02,0.32,0.12,0.16,3.29,-1.41,-0.16,-1.83,2.81
5.03,0.02,0.32,0.12,5.51,-5.52,2.02,-0.16,-1.83,2.81
5.031,-0.17,0.52,0.03,5.51,-5.52,2.02,-0.16,-1.83,2.81
5.042,-0.17,0.67,0.03,5.51,-5.52,2.02,-0.16,-1.83,2.81
5.043,-0.17,0.67,0.03,5.51,-5.52,2.02,-0.27,0.72,3.12
5.043,-0.17,0.67,0.03,4.49,-2.49,2.78,-0.27,0.72,3.12
5.053,-0.17,0.67,0.03,4.49,-2.49,2.78,-0.27,0.72,3.12
5.062,-0.37,0.66,-0.01,4.49,-2.49,2.78,-0.27,0.72,3.12
5.083,-0.5,0.63,-0.1,4.49,-2.49,2.78,-0.27,0.72,3.12
5.084,-0.5,0.63,-0.1,4.49,-2.49,2.78,-0.4,1.96,4.04
5.084,-0.5,0.63,-0.1,3,-3.24,2.98,-0.4,1.96,4.04
5.103,-0.47,0.73,-0.17,3,-3.24,2.98,-0.4,1.96,4.04
5.113,-0.47,0.73,-0.17,3,-3.24,2.98,-0.4,1.96,4.04
5.122,-0.4,0.85,-0.24,3,-3.24,2.98,-0.4,1.96,4.04
5.123,-0.4,0.85,-0.24,3,-3.24,2.98,-0.62,1.66,4.83
5.124,-0.4,0.85,-0.24,-2.08,-2.23,1.42,-0.62,1.66,4.83
5.142,-0.43,0.95,-0.35,-2.08,-2.23,1.42,-0.62,1.66,4.83
5.162,-0.56,1.05,-0.34,-2.08,-2.23,1.42,-0.62,1.66,4.83
5.163,-0.56,1.05,-0.34,-2.08,-2.23,1.42,-0.77,1.33,5.24
5.164,-0.56,1.05,-0.34,-4.21,0.16,-0.87,-0.77,1.33,5.24
5.192,-0.56,1.05,-0.34,-4.21,0.16,-0.87,-0.77,1.33,5.24
5.195,-0.57,1.21,-0.42,-4.21,0.16,-0.87,-0.77,1.33,5.24
5.202,-0.57,1.21,-0.42,-6.14,0.24,-1.19,-0.77,1.33,5.24
5.204,-0.62,1.37,-0.59,-6.14,0.24,-1.19,-0.77,1.33,5.24
5.207,-0.62,1.37,-0.59,-6.14,0.24,-1.19,-0.83,1.48,5.31
5.244,-0.84,1.46,-0.74,-6.14,0.24,-1.19,-0.83,1.48,5.31
5.248,-0.84,1.46,-0.74,-6.14,0.24,-1.19,-0.83,1.48,5.31
5.25,-0.98,1.48,-0.69,-6.14,0.24,-1.19,-0.83,1.48,5.31
5.251,-0.98,1.48,-0.69,-6.14,0.24,-1.19,-0.64,1.49,4.76
5.251,-0.98,1.48,-0.69,-9.82,4.45,-4.15,-0.64,1.49,4.76
5.261,-1.18,1.52,-0.44,-9.82,4.45,-4.15,-0.64,1.49,4.76
5.281,-1.13,1.42,-0.48,-9.82,4.45,-4.15,-0.64,1.49,4.76
5.283,-1.13,1.42,-0.48,-9.82,4.45,-4.15,-0.37,-0.05,3.07
5.283,-1.13,1.42,-0.48,-14.7,6.03,-3.76,-0.37,-0.05,3.07
5.296,-1.13,1.42,-0.48,-14.7,6.03,-3.76,-0.37,-0.05,3.07
5.3,-0.87,1.24,-0.29,-14.7,6.03,-3.76,-0.37,-0.05,3.07
5.321,-0.87,1.28,-0.23,-14.7,6.03,-3.76,-0.37,-0.05,3.07
5.322,-0.87,1.28,-0.23,-14.7,6.03,-3.76,0.21,-0.19,0.61
5.323,-0.87,1.28,-0.23,-14.64,6.03,-3.6,0.21,-0.19,0.61
5.339,-0.59,1.35,-0.16,-14.64,6.03,-3.6,0.21,-0.19,0.61
5.353,-0.59,1.35,-0.16,-14.64,6.03,-3.6,0.21,-0.19,0.61
5.359,1.25,1.42,1.46,-14.64,6.03,-3.6,0.21,-0.19,0.61
5.36,1.25,1.42,1.46,-14.64,6.03,-3.6,0.35,0.58,-1.9
