time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
3.452,-0.38,-0.02,-0.05,1.44,-7.39,1.31,-0.08,0.22,2.58
3.454,-0.38,-0.02,-0.05,1.25,-8.31,2.01,-0.08,0.22,2.58
3.485,-0.48,0.08,-0.13,1.25,-8.31,2.01,-0.08,0.22,2.58
3.489,-0.48,0.08,-0.13,1.25,-8.31,2.01,-0.06,0.55,3.06
3.49,-0.48,0.08,-0.13,-0.75,-7.81,1.31,-0.06,0.55,3.06
3.521,-0.48,0.08,-0.13,-0.75,-7.81,1.31,-0.06,0.55,3.06
3.523,-0.48,0.08,-0.13,-4.07,-6.06,-0.67,-0.06,0.55,3.06
3.524,-0.72,0.29,-0.34,-4.07,-6.06,-0.67,-0.06,0.55,3.06
3.525,-0.72,0.29,-0.34,-4.07,-6.06,-0.67,-0.21,1.1,2.66
3.556,-0.72,0.29,-0.34,-4.07,-6.06,-0.67,-0.21,1.1,2.66
3.579,-1.02,0.18,-0.32,-4.07,-6.06,-0.67,-0.21,1.1,2.66
3.581,-1.02,0.18,-0.32,-4.07,-6.06,-0.67,-0.31,1.08,1.46
3.581,-1.02,0.18,-0.32,-7.46,-7.15,-0.49,-0.31,1.08,1.46
3.602,-1.3,0.54,-0.85,-7.46,-7.15,-0.49,-0.31,1.08,1.46
3.603,-1.3,0.54,-0.85,-7.46,-7.15,-0.49,0.32,0.95,0.39
3.604,-1.3,0.54,-0.85,-10.31,-3.61,-5.36,0.32,0.95,0.39
3.616,-1.3,0.54,-0.85,-10.31,-3.61,-5.36,0.32,0.95,0.39
3.642,-0.4,2.7,-0.52,-10.31,-3.61,-5.36,0.32,0.95,0.39
3.644,-0.4,2.7,-0.52,-10.31,-3.61,-5.36,0.43,-0.27,-0.89
3.646,-0.4,2.7,-0.52,-1.11,17.4,-1.99,0.43,-0.27,-0.89
3.674,-0.4,2.7,-0.52,-1.11,17.4,-1.99,0.43,-0.27,-0.89
3.681,0.3,0.12,-0.26,-1.11,17.4,-1.99,0.43,-0.27,-0.89
3.683,0.3,0.12,-0.26,-1.11,17.4,-1.99,-0.64,0,-0.07
3.685,0.3,0.12,-0.26,5.65,-7.8,0.31,-0.64,0,-0.07
3.721,-1.28,1.15,-0.46,5.65,-7.8,0.31,-0.64,0,-0.07
3.722,-1.28,1.15,-0.46,5.65,-7.8,0.31,-0.01,2.19,-0.35
3.722,-1.28,1.15,-0.46,-9.79,2.32,-1.4,-0.01,2.19,-0.35
3.735,-1.28,1.15,-0.46,-9.79,2.32,-1.4,-0.01,2.19,-0.35
3.781,-0.33,1.05,-0.28,-9.79,2.32,-1.4,-0.01,2.19,-0.35
3.785,-0.33,1.05,-0.28,-9.79,2.32,-1.4,-0.26,-0.12,0.37
3.786,-0.33,1.05,-0.28,-0.56,1.24,0.31,-0.26,-0.12,0.37
3.84,-0.33,1.05,-0.28,-0.56,1.24,0.31,-0.26,-0.12,0.37
3.843,-0.46,0.96,-0.28,-0.56,1.24,0.31,-0.26,-0.12,0.37
3.844,-0.46,0.96,-0.28,-0.56,1.24,0.31,-0.19,0.13,0.54
3.845,-0.46,0.96,-0.28,-2,0.26,0.22,-0.19,0.13,0.54
3.849,-0.33,0.93,-0.3,-2,0.26,0.22,-0.19,0.13,0.54
3.851,-0.33,0.93,-0.3,-2,0.26,0.22,-0.17,-0.01,0.78
3.852,-0.33,0.93,-0.3,-1.01,-0.06,-0.03,-0.17,-0.01,0.78
3.854,-0.33,0.93,-0.3,-1.01,-0.06,-0.03,-0.17,-0.01,0.78
3.88,-0.21,0.94,-0.33,-1.01,-0.06,-0.03,-0.17,-0.01,0.78
3.883,-0.21,0.94,-0.33,-1.01,-0.06,-0.03,-0.19,-0.41,0.85
3.888,-0.21,0.94,-0.33,-0.08,-0.11,-0.47,-0.19,-0.41,0.85
3.914,-0.21,0.94,-0.33,-0.08,-0.11,-0.47,-0.19,-0.41,0.85
3.917,-0.05,0.9,-0.31,-0.08,-0.11,-0.47,-0.19,-0.41,0.85
3.918,-0.05,0.9,-0.31,-0.08,-0.11,-0.47,-0.24,-0.53,0.87
3.919,-0.05,0.9,-0.31,1.18,-0.54,-0.37,-0.24,-0.53,0.87
3.965,0.15,0.91,-0.28,1.18,-0.54,-0.37,-0.24,-0.53,0.87
3.968,0.15,0.91,-0.28,1.18,-0.54,-0.37,-0.27,-0.41,0.71
3.969,0.15,0.91,-0.28,2.85,-0.54,-0.2,-0.27,-0.41,0.71
3.973,0.15,0.91,-0.28,2.85,-0.54,-0.2,-0.27,-0.41,0.71
3.996,0.16,0.92,-0.13,2.85,-0.54,-0.2,-0.27,-0.41,0.71
3.998,0.16,0.92,-0.13,2.85,-0.54,-0.2,-0.2,-0.19,0.44
3.998,0.16,0.92,-0.13,2.8,-0.42,1.2,-0.2,-0.19,0.44
4.034,0.16,0.92,-0.13,2.8,-0.42,1.2,-0.2,-0.19,0.44
4.039,0.16,0.99,-0.12,2.8,-0.42,1.2,-0.2,-0.19,0.44
4.041,0.16,0.99,-0.12,2.8,-0.42,1.2,-0.03,-0.01,0.1
4.043,0.16,0.99,-0.12,2.68,0.24,1.24,-0.03,-0.01,0.1
4.077,-0.15,1.02,-0.26,2.68,0.24,1.24,-0.03,-0.01,0.1
4.081,-0.15,1.02,-0.26,2.68,0.24,1.24,0.07,0.14,-0.2
4.083,-0.15,1.02,-0.26,-0.25,0.52,-0.14,0.07,0.14,-0.2
4.108,-0.15,1.02,-0.26,-0.25,0.52,-0.14,0.07,0.14,-0.2
4.116,0.06,1.08,-0.3,-0.25,0.52,-0.14,0.07,0.14,-0.2
4.119,0.06,1.08,-0.3,-0.25,0.52,-0.14,0.04,-0.53,-0.28
4.121,0.06,1.08,-0.3,1.85,1.12,-0.48,0.04,-0.53,-0.28
4.156,-0.06,1.2,-0.41,1.85,1.12,-0.48,0.04,-0.53,-0.28
4.158,-0.06,1.2,-0.41,1.85,1.12,-0.48,-0.01,-0.43,-0.33
4.159,-0.06,1.2,-0.41,0.83,2.25,-1.54,-0.01,-0.43,-0.33
4.16,-0.06,1.2,-0.41,0.83,2.25,-1.54,-0.01,-0.43,-0.33
4.194,-0.56,1.36,-0.38,0.83,2.25,-1.54,-0.01,-0.43,-0.33
4.197,-0.56,1.36,-0.38,0.83,2.25,-1.54,-0.21,-0.63,-0.19
4.198,-0.56,1.36,-0.38,-3.81,3.71,-1.41,-0.21,-0.63,-0.19
4.214,-0.56,1.36,-0.38,-3.81,3.71,-1.41,-0.21,-0.63,-0.19
4.235,-0.19,1.61,-0.07,-3.81,3.71,-1.41,-0.21,-0.63,-0.19
4.239,-0.19,1.61,-0.07,-3.81,3.71,-1.41,-0.52,-1.31,0.29
4.241,-0.19,1.61,-0.07,-0.19,6,1.39,-0.52,-1.31,0.29
4.284,0.76,1.48,0.14,-0.19,6,1.39,-0.52,-1.31,0.29
4.287,0.76,1.48,0.14,-0.19,6,1.39,-0.74,-0.89,0.35
4.289,0.76,1.48,0.14,8.93,4.57,3.04,-0.74,-0.89,0.35
4.289,0.76,1.48,0.14,8.93,4.57,3.04,-0.74,-0.89,0.35
4.332,1.03,1.37,0.09,8.93,4.57,3.04,-0.74,-0.89,0.35
4.335,1.03,1.37,0.09,8.93,4.57,3.04,-0.37,0.61,-0.74
4.336,1.03,1.37,0.09,11.61,3.48,2.35,-0.37,0.61,-0.74
4.338,1.03,1.37,0.09,11.61,3.48,2.35,-0.37,0.61,-0.74
4.353,-0.03,1.48,-0.34,11.61,3.48,2.35,-0.37,0.61,-0.74
4.355,-0.03,1.48,-0.34,11.61,3.48,2.35,0.49,2.45,-2.6
4.356,-0.03,1.48,-0.34,1.98,4.71,-1.44,0.49,2.45,-2.6
4.4,-0.92,1.34,-0.5,1.98,4.71,-1.44,0.49,2.45,-2.6
4.401,-0.92,1.34,-0.5,1.98,4.71,-1.44,0.98,1.83,-3.41
4.402,-0.92,1.34,-0.5,1.98,4.71,-1.44,0.98,1.83,-3.41
4.402,-0.92,1.34,-0.5,-5.47,3.78,-2.39,0.98,1.83,-3.41
4.43,-0.38,1.37,-0.55,-5.47,3.78,-2.39,0.98,1.83,-3.41
4.432,-0.38,1.37,-0.55,-5.47,3.78,-2.39,0.96,-1.39,-2.8
4.433,-0.38,1.37,-0.55,0.9,4.57,-2.71,0.96,-1.39,-2.8
4.452,-0.38,1.37,-0.55,0.9,4.57,-2.71,0.96,-1.39,-2.8
4.474,-0.45,1.05,-0.36,0.9,4.57,-2.71,0.96,-1.39,-2.8
4.476,-0.45,1.05,-0.36,0.9,4.57,-2.71,0.61,-2.3,-2.68
4.477,-0.45,1.05,-0.36,1.39,1.96,-1.16,0.61,-2.3,-2.68
4.512,-0.54,0.7,-0.08,1.39,1.96,-1.16,0.61,-2.3,-2.68
4.515,-0.54,0.7,-0.08,1.39,1.96,-1.16,0.39,-1.95,-2.2
4.517,-0.54,0.7,-0.08,1.39,1.96,-1.16,0.39,-1.95,-2.2
4.52,-0.54,0.7,-0.08,1.38,-0.86,1.24,0.39,-1.95,-2.2
4.568,-0.14,0.64,-0.13,1.38,-0.86,1.24,0.39,-1.95,-2.2
4.573,-0.14,0.64,-0.13,1.38,-0.86,1.24,0.41,-0.81,-1.24
4.575,-0.14,0.64,-0.13,5.63,-1.03,0.66,0.41,-0.81,-1.24
4.576,-0.14,0.64,-0.13,5.63,-1.03,0.66,0.41,-0.81,-1.24
4.602,-0.12,0.19,-0.14,5.63,-1.03,0.66,0.41,-0.81,-1.24
4.605,-0.12,0.19,-0.14,5.63,-1.03,0.66,0.13,1.09,-0.22
4.607,-0.12,0.19,-0.14,5.7,-5.32,0.85,0.13,1.09,-0.22
4.631,-0.44,-0.05,-0.11,5.7,-5.32,0.85,0.13,1.09,-0.22
4.634,-0.44,-0.05,-0.11,5.7,-5.32,0.85,-0.21,1.88,1.04
4.637,-0.44,-0.05,-0.11,2,-7.86,1.58,-0.21,1.88,1.04
4.64,-0.44,-0.05,-0.11,2,-7.86,1.58,-0.21,1.88,1.04
4.682,-0.4,-0.12,-0.07,2,-7.86,1.58,-0.21,1.88,1.04
4.686,-0.4,-0.12,-0.07,2,-7.86,1.58,-0.41,1.02,2.42
4.688,-0.4,-0.12,-0.07,1.54,-9.02,2.05,-0.41,1.02,2.42
4.692,-0.4,-0.12,-0.07,1.54,-9.02,2.05,-0.41,1.02,2.42
4.718,-0.35,-0.14,-0.09,1.54,-9.02,2.05,-0.41,1.02,2.42
4.72,-0.35,-0.14,-0.09,1.54,-9.02,2.05,-0.42,0.54,3.31
4.722,-0.35,-0.14,-0.09,0.88,-9.73,1.81,-0.42,0.54,3.31
4.757,-0.59,0.26,-0.31,0.88,-9.73,1.81,-0.42,0.54,3.31
4.758,-0.59,0.26,-0.31,0.88,-9.73,1.81,-0.41,0.53,3.52
4.759,-0.59,0.26,-0.31,-2.71,-6.22,-0.42,-0.41,0.53,3.52
4.76,-0.59,0.26,-0.31,-2.71,-6.22,-0.42,-0.41,0.53,3.52
4.787,-0.66,0.6,-0.22,-2.71,-6.22,-0.42,-0.41,0.53,3.52
4.788,-0.66,0.6,-0.22,-2.71,-6.22,-0.42,-0.7,0.45,2.93
4.789,-0.66,0.6,-0.22,-4.36,-3.19,0.25,-0.7,0.45,2.93
4.813,-0.66,0.6,-0.22,-4.36,-3.19,0.25,-0.7,0.45,2.93
4.828,-1.63,0.67,-1.23,-4.36,-3.19,0.25,-0.7,0.45,2.93
4.831,-1.63,0.67,-1.23,-4.36,-3.19,0.25,0.02,1.94,1.19
4.833,-1.63,0.67,-1.23,-14.25,-2.58,-9.33,0.02,1.94,1.19
4.868,-0.59,2.41,-0.25,-14.25,-2.58,-9.33,0.02,1.94,1.19
4.87,-0.59,2.41,-0.25,-14.25,-2.58,-9.33,0.31,0.31,-1.32
4.873,-0.59,2.41,-0.25,-3.59,14.36,0.39,0.31,0.31,-1.32
4.874,-0.59,2.41,-0.25,-3.59,14.36,0.39,0.31,0.31,-1.32
4.907,0.88,0.36,-0.04,-3.59,14.36,0.39,0.31,0.31,-1.32
4.911,0.88,0.36,-0.04,-3.59,14.36,0.39,-0.6,-0.92,0.57
4.913,0.88,0.36,-0.04,10.52,-5.68,2.14,-0.6,-0.92,0.57
4.932,0.88,0.36,-0.04,10.52,-5.68,2.14,-0.6,-0.92,0.57
4.945,-1.44,1.19,-0.4,10.52,-5.68,2.14,-0.6,-0.92,0.57
4.946,-1.44,1.19,-0.4,10.52,-5.68,2.14,0.17,2.57,-0.19
4.947,-1.44,1.19,-0.4,-12.16,2.37,-1.17,0.17,2.57,-0.19
4.985,-0.26,1.03,-0.25,-12.16,2.37,-1.17,0.17,2.57,-0.19
4.989,-0.26,1.03,-0.25,-12.16,2.37,-1.17,-0.12,-0.23,0.52
4.989,-0.26,1.03,-0.25,-0.71,0.78,0.26,-0.12,-0.23,0.52
4.991,-0.26,1.03,-0.25,-0.71,0.78,0.26,-0.12,-0.23,0.52
5.024,-0.32,0.99,-0.33,-0.71,0.78,0.26,-0.12,-0.23,0.52
5.026,-0.32,0.99,-0.33,-0.71,0.78,0.26,-0.08,-0.38,0.7
5.027,-0.32,0.99,-0.33,-1.5,0.35,-0.57,-0.08,-0.38,0.7
5.065,-0.32,0.99,-0.33,-1.5,0.35,-0.57,-0.08,-0.38,0.7
5.068,-0.07,0.93,-0.27,-1.5,0.35,-0.57,-0.08,-0.38,0.7
5.069,-0.07,0.93,-0.27,-1.5,0.35,-0.57,-0.16,-0.28,0.93
5.069,-0.07,0.93,-0.27,0.57,-0.35,-0.07,-0.16,-0.28,0.93
5.105,-0.02,0.94,-0.36,0.57,-0.35,-0.07,-0.16,-0.28,0.93
5.108,-0.02,0.94,-0.36,0.57,-0.35,-0.07,-0.22,-0.08,0.86
5.11,-0.02,0.94,-0.36,0.78,-0.32,-1.05,-0.22,-0.08,0.86
5.112,-0.02,0.94,-0.36,0.78,-0.32,-1.05,-0.22,-0.08,0.86
5.144,0.01,0.91,-0.21,0.78,-0.32,-1.05,-0.22,-0.08,0.86
5.146,0.01,0.91,-0.21,0.78,-0.32,-1.05,-0.31,-0.44,0.82
5.149,0.01,0.91,-0.21,0.78,-0.61,0.34,-0.31,-0.44,0.82
5.187,0.01,0.91,-0.21,0.78,-0.61,0.34,-0.31,-0.44,0.82
5.191,0.22,0.94,-0.16,0.78,-0.61,0.34,-0.31,-0.44,0.82
5.192,0.22,0.94,-0.16,0.78,-0.61,0.34,-0.23,-0.45,0.68
5.193,0.22,0.94,-0.16,2.55,-0.33,0.7,-0.23,-0.45,0.68
5.229,0,0.98,-0.2,2.55,-0.33,0.7,-0.23,-0.45,0.68
5.233,0,0.98,-0.2,2.55,-0.33,0.7,-0.15,0,0.49
5.235,0,0.98,-0.2,0.23,-0.03,0.27,-0.15,0,0.49
5.236,0,0.98,-0.2,0.23,-0.03,0.27,-0.15,0,0.49
5.261,0.08,0.98,-0.18,0.23,-0.03,0.27,-0.15,0,0.49
5.263,0.08,0.98,-0.18,0.23,-0.03,0.27,-0.12,-0.29,0.38
5.263,0.08,0.98,-0.18,0.92,0.03,0.4,-0.12,-0.29,0.38
5.303,0.08,0.98,-0.18,1.47,0.02,0.27,-0.12,-0.29,0.38
5.308,0.08,0.98,-0.18,1.47,0.02,0.27,-0.12,-0.29,0.38
5.31,0.15,0.98,-0.19,1.47,0.02,0.27,-0.12,-0.29,0.38
5.311,0.15,0.98,-0.19,1.47,0.02,0.27,-0.06,-0.41,0.2
5.341,0.15,1.01,-0.18,1.47,0.02,0.27,-0.06,-0.41,0.2
5.342,0.15,1.01,-0.18,1.47,0.02,0.27,-0.01,-0.41,-0.01
5.342,0.15,1.01,-0.18,1.47,0.24,0.37,-0.01,-0.41,-0.01
5.352,0.15,1.01,-0.18,1.47,0.24,0.37,-0.01,-0.41,-0.01
5.381,0.28,0.99,-0.2,1.47,0.24,0.37,-0.01,-0.41,-0.01
5.383,0.28,0.99,-0.2,1.47,0.24,0.37,0.03,-0.43,-0.23
5.383,0.28,0.99,-0.2,2.83,0.07,0.14,0.03,-0.43,-0.23
5.413,0.28,0.99,-0.2,2.83,0.07,0.14,0.03,-0.43,-0.23
5.419,0.25,1.08,-0.21,2.83,0.07,0.14,0.03,-0.43,-0.23
5.421,0.25,1.08,-0.21,2.83,0.07,0.14,0.04,-0.27,-0.42
5.422,0.25,1.08,-0.21,2.65,0.96,0.04,0.04,-0.27,-0.42
5.46,0.13,1.21,-0.22,2.65,0.96,0.04,0.04,-0.27,-0.42
5.462,0.13,1.21,-0.22,2.65,0.96,0.04,0.04,-0.26,-0.57
5.464,0.13,1.21,-0.22,1.76,2.16,0.01,0.04,-0.26,-0.57
5.486,0.13,1.21,-0.22,1.76,2.16,0.01,0.04,-0.26,-0.57
5.526,0.13,1.21,-0.22,-1.23,3.58,-0.22,0.04,-0.26,-0.57
5.528,-0.21,1.36,-0.24,-1.23,3.58,-0.22,0.04,-0.26,-0.57
5.529,-0.21,1.36,-0.24,-1.23,3.58,-0.22,-0.04,-0.53,-0.71
5.53,-0.21,1.36,-0.24,-1.23,3.58,-0.22,-0.04,-0.53,-0.71
5.538,0.12,1.73,-0.25,-1.23,3.58,-0.22,-0.04,-0.53,-0.71
5.541,0.12,1.73,-0.25,-1.23,3.58,-0.22,-0.31,-0.77,-0.67
5.542,0.12,1.73,-0.25,2.23,7.14,-0.42,-0.31,-0.77,-0.67
5.578,0.41,1.43,0.01,2.23,7.14,-0.42,-0.31,-0.77,-0.67
5.58,0.41,1.43,0.01,2.23,7.14,-0.42,-0.46,-1.06,-0.59
5.582,0.41,1.43,0.01,5.28,4.08,1.86,-0.46,-1.06,-0.59
5.615,0.41,1.43,0.01,5.28,4.08,1.86,-0.46,-1.06,-0.59
5.617,0.47,1.51,-0.15,5.28,4.08,1.86,-0.46,-1.06,-0.59
5.618,0.47,1.51,-0.15,5.28,4.08,1.86,-0.22,0.26,-1.25
5.618,0.47,1.51,-0.15,6.22,4.85,0.23,-0.22,0.26,-1.25
5.65,0.47,1.51,-0.15,6.22,4.85,0.23,-0.22,0.26,-1.25
5.656,-0.44,1.45,-0.43,6.22,4.85,0.23,-0.22,0.26,-1.25
5.657,-0.44,1.45,-0.43,6.22,4.85,0.23,0.31,1.83,-2.52
5.657,-0.44,1.45,-0.43,-1.74,4.41,-2.28,0.31,1.83,-2.52
5.696,-0.51,1.3,-0.41,-1.74,4.41,-2.28,0.31,1.83,-2.52
5.699,-0.51,1.3,-0.41,-1.74,4.41,-2.28,0.46,0.32,-3.11
5.7,-0.51,1.3,-0.41,-1.34,3.33,-1.8,0.46,0.32,-3.11
5.711,-0.51,1.3,-0.41,-1.34,3.33,-1.8,0.46,0.32,-3.11
5.735,-0.11,1.1,-0.28,-1.34,3.33,-1.8,0.46,0.32,-3.11
5.738,-0.11,1.1,-0.28,-1.34,3.33,-1.8,0.12,-0.76,-3.14
5.739,-0.11,1.1,-0.28,3.72,1.86,-0.6,0.12,-0.76,-3.14
5.788,-0.11,1.1,-0.28,3.72,1.86,-0.6,0.12,-0.76,-3.14
5.79,-0.28,0.76,-0.22,3.72,1.86,-0.6,0.12,-0.76,-3.14
5.791,-0.28,0.76,-0.22,3.72,1.86,-0.6,-0.12,0.2,-3.28
5.791,-0.28,0.76,-0.22,3.14,-0.7,0,-0.12,0.2,-3.28
5.823,-0.35,0.61,-0.26,3.14,-0.7,0,-0.12,0.2,-3.28
5.825,-0.35,0.61,-0.26,3.14,-0.7,0,-0.13,0.82,-3.02
5.826,-0.35,0.61,-0.26,3.25,-1.43,-0.28,-0.13,0.82,-3.02
5.831,-0.35,0.61,-0.26,3.25,-1.43,-0.28,-0.13,0.82,-3.02
5.855,-0.29,0.66,-0.4,3.25,-1.43,-0.28,-0.13,0.82,-3.02
5.859,-0.29,0.66,-0.4,3.25,-1.43,-0.28,-0.16,1.07,-2.36
5.861,-0.29,0.66,-0.4,4.28,-0.34,-1.39,-0.16,1.07,-2.36
5.9,-0.29,0.66,-0.4,4.28,-0.34,-1.39,-0.16,1.07,-2.36
5.904,-0.26,0.61,-0.46,4.28,-0.34,-1.39,-0.16,1.07,-2.36
5.906,-0.26,0.61,-0.46,4.28,-0.34,-1.39,-0.34,1.33,-1.61
5.907,-0.26,0.61,-0.46,4.8,-0.39,-1.63,-0.34,1.33,-1.61
5.937,-0.43,0.41,-0.45,4.8,-0.39,-1.63,-0.34,1.33,-1.61
5.939,-0.43,0.41,-0.45,4.8,-0.39,-1.63,-0.69,1.31,-0.69
5.941,-0.43,0.41,-0.45,3.14,-2.17,-1.27,-0.69,1.31,-0.69
5.951,-0.43,0.41,-0.45,3.14,-2.17,-1.27,-0.69,1.31,-0.69
5.975,-0.43,0.41,-0.45,2.56,-3.03,-0.91,-0.69,1.31,-0.69
5.978,-0.45,0.34,-0.42,2.56,-3.03,-0.91,-0.69,1.31,-0.69
5.979,-0.45,0.34,-0.42,2.56,-3.03,-0.91,-1.04,1.26,0.46
6.01,-0.45,0.34,-0.42,2.56,-3.03,-0.91,-1.04,1.26,0.46
6.015,-0.37,0.31,-0.32,2.56,-3.03,-0.91,-1.04,1.26,0.46
6.016,-0.37,0.31,-0.32,2.56,-3.03,-0.91,-1.35,1.3,1.66
6.017,-0.37,0.31,-0.32,2.73,-3.92,0.09,-1.35,1.3,1.66
6.051,-0.34,0.42,-0.29,2.73,-3.92,0.09,-1.35,1.3,1.66
6.052,-0.34,0.42,-0.29,2.73,-3.92,0.09,-1.51,1.7,2.55
6.053,-0.34,0.42,-0.29,2.02,-3.54,0.31,-1.51,1.7,2.55
6.072,-0.34,0.42,-0.29,2.02,-3.54,0.31,-1.51,1.7,2.55
6.104,-0.4,0.54,-0.32,2.02,-3.54,0.31,-1.51,1.7,2.55
6.108,-0.4,0.54,-0.32,2.02,-3.54,0.31,-1.6,2.05,3.02
6.109,-0.4,0.54,-0.32,0.22,-3.14,-0.11,-1.6,2.05,3.02
6.146,-0.48,0.6,-0.3,0.22,-3.14,-0.11,-1.6,2.05,3.02
6.153,-0.48,0.6,-0.3,0.22,-3.14,-0.11,-1.63,1.72,3.18
6.154,-0.48,0.6,-0.3,0.22,-3.14,-0.11,-1.63,1.72,3.18
6.155,-0.48,0.6,-0.3,-1.83,-3.05,-0.15,-1.63,1.72,3.18
6.177,-0.46,0.6,-0.18,-1.83,-3.05,-0.15,-1.63,1.72,3.18
6.18,-0.46,0.6,-0.18,-1.83,-3.05,-0.15,-1.5,1.36,2.95
6.181,-0.46,0.6,-0.18,-2.81,-3.48,0.52,-1.5,1.36,2.95
6.201,-0.46,0.6,-0.18,-2.81,-3.48,0.52,-1.5,1.36,2.95
6.209,-0.51,0.65,-0.36,-2.81,-3.48,0.52,-1.5,1.36,2.95
6.21,-0.51,0.65,-0.36,-2.81,-3.48,0.52,-1.03,1.85,2.19
6.21,-0.51,0.65,-0.36,-4.2,-3.05,-1.51,-1.03,1.85,2.19
6.252,-0.71,0.46,-0.57,-4.2,-3.05,-1.51,-1.03,1.85,2.19
6.255,-0.71,0.46,-0.57,-6.57,-4.95,-3.64,-1.03,1.85,2.19
6.256,-0.71,0.46,-0.57,-6.57,-4.95,-3.64,-0.54,2.34,1.03
6.258,-0.71,0.46,-0.57,-6.57,-4.95,-3.64,-0.54,2.34,1.03
6.304,-1.25,-0.13,-0.59,-6.57,-4.95,-3.64,-0.54,2.34,1.03
6.307,-1.25,-0.13,-0.59,-11.76,-10.58,-3.8,-0.54,2.34,1.03
6.31,-1.25,-0.13,-0.59,-11.76,-10.58,-3.8,-0.13,1.78,-0.2
6.31,-1.25,-0.13,-0.59,-11.76,-10.58,-3.8,-0.13,1.78,-0.2
6.337,-0.66,3.01,-1.06,-11.76,-10.58,-3.8,-0.13,1.78,-0.2
6.34,-0.66,3.01,-1.06,-11.76,-10.58,-3.8,0.96,0.03,-0.82
6.342,-0.66,3.01,-1.06,-5.54,20,-7.94,0.96,0.03,-0.82
6.385,-0.66,3.01,-1.06,9.4,2.09,2.76,0.96,0.03,-0.82
6.388,0.83,1.19,0.06,9.4,2.09,2.76,0.96,0.03,-0.82
6.389,0.83,1.19,0.06,9.4,2.09,2.76,-0.38,-3.04,-0.53
6.39,0.83,1.19,0.06,9.4,2.09,2.76,-0.38,-3.04,-0.53
6.435,-0.83,0.2,-0.06,9.4,2.09,2.76,-0.38,-3.04,-0.53
6.438,-0.83,0.2,-0.06,9.4,2.09,2.76,0.19,2.53,-0.62
6.443,-0.83,0.2,-0.06,-6.8,-7.42,1.68,0.19,2.53,-0.62
6.445,-0.83,0.2,-0.06,-6.8,-7.42,1.68,0.19,2.53,-0.62
6.447,-0.93,1.69,-0.53,-6.8,-7.42,1.68,0.19,2.53,-0.62
6.448,-0.93,1.69,-0.53,-6.8,-7.42,1.68,0.29,1.91,-0.5
6.449,-0.93,1.69,-0.53,-7.61,7.08,-2.65,0.29,1.91,-0.5
6.489,-0.37,0.84,-0.23,-7.61,7.08,-2.65,0.29,1.91,-0.5
6.49,-0.37,0.84,-0.23,-7.61,7.08,-2.65,-0.12,-0.58,0.53
6.491,-0.37,0.84,-0.23,-7.61,7.08,-2.65,-0.12,-0.58,0.53
6.492,-0.37,0.84,-0.23,-2.22,-1.26,0.26,-0.12,-0.58,0.53
6.526,-0.13,0.96,-0.14,-2.22,-1.26,0.26,-0.12,-0.58,0.53
6.527,-0.13,0.96,-0.14,-2.22,-1.26,0.26,-0.12,-0.75,0.69
6.528,-0.13,0.96,-0.14,-0.07,-0.08,1,-0.12,-0.75,0.69
6.548,-0.13,0.96,-0.14,-0.07,-0.08,1,-0.12,-0.75,0.69
6.566,-0.01,0.98,-0.18,-0.07,-0.08,1,-0.12,-0.75,0.69
6.568,-0.01,0.98,-0.18,-0.07,-0.08,1,-0.03,0.07,0.69
6.57,-0.01,0.98,-0.18,0.77,0.06,0.56,-0.03,0.07,0.69
6.606,-0.15,0.91,-0.28,0.77,0.06,0.56,-0.03,0.07,0.69
6.61,-0.15,0.91,-0.28,0.77,0.06,0.56,-0.05,-0.15,0.64
6.611,-0.15,0.91,-0.28,-0.82,-0.6,-0.35,-0.05,-0.15,0.64
6.612,-0.15,0.91,-0.28,-0.82,-0.6,-0.35,-0.05,-0.15,0.64
6.645,0.3,0.92,-0.2,-0.82,-0.6,-0.35,-0.05,-0.15,0.64
6.646,0.3,0.92,-0.2,-0.82,-0.6,-0.35,-0.1,-0.76,0.56
6.646,0.3,0.92,-0.2,3.47,-0.51,0.32,-0.1,-0.76,0.56
6.678,0.3,0.92,-0.2,3.47,-0.51,0.32,-0.1,-0.76,0.56
6.683,0.19,0.96,-0.14,3.47,-0.51,0.32,-0.1,-0.76,0.56
6.685,0.19,0.96,-0.14,3.47,-0.51,0.32,0,0.18,0.26
6.686,0.19,0.96,-0.14,2.2,-0.17,0.9,0,0.18,0.26
6.723,-0.02,1.03,-0.17,2.2,-0.17,0.9,0,0.18,0.26
6.724,-0.02,1.03,-0.17,2.2,-0.17,0.9,0.09,0.33,0.06
6.724,-0.02,1.03,-0.17,0.05,0.5,0.61,0.09,0.33,0.06
6.727,-0.02,1.03,-0.17,0.05,0.5,0.61,0.09,0.33,0.06
6.763,0.06,1.02,-0.23,0.05,0.5,0.61,0.09,0.33,0.06
6.766,0.06,1.02,-0.23,0.05,0.5,0.61,0.12,-0.18,-0.1
6.769,0.06,1.02,-0.23,0.92,0.44,0.11,0.12,-0.18,-0.1
6.792,0.06,1.02,-0.23,0.92,0.44,0.11,0.12,-0.18,-0.1
6.837,0.06,0.99,-0.22,0.92,0.44,0.11,0.12,-0.18,-0.1
6.841,0.06,0.99,-0.22,0.92,0.44,0.11,0.13,-0.22,-0.3
6.843,0.06,0.99,-0.22,1.03,0.17,0.22,0.13,-0.22,-0.3
