time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
3.414,-0.01,0.88,-0.24,-1.93,-0.27,0.92,-0.12,0.19,-0.31
3.415,-0.01,0.88,-0.24,-1.93,-0.27,0.92,-0.12,0.19,-0.31
3.459,-0.01,0.88,-0.24,-1.86,-0.09,0.68,-0.12,0.19,-0.31
3.461,0,0.9,-0.26,-1.86,-0.09,0.68,-0.12,0.19,-0.31
3.461,0,0.9,-0.26,-1.86,-0.09,0.68,0.04,0.16,0
3.491,0,0.9,-0.26,-1.86,-0.09,0.68,0.04,0.16,0
3.493,0,0.9,-0.26,-1.27,0.28,0.11,0.04,0.16,0
3.494,0.07,0.93,-0.33,-1.27,0.28,0.11,0.04,0.16,0
3.495,0.07,0.93,-0.33,-1.27,0.28,0.11,0.14,0.09,0.27
3.517,0.09,1,-0.51,-1.27,0.28,0.11,0.14,0.09,0.27
3.518,0.09,1,-0.51,-1.27,0.28,0.11,0.09,0.03,0.39
3.519,0.09,1,-0.51,-1.23,0.94,-1.68,0.09,0.03,0.39
3.538,0.09,1,-0.51,-1.23,0.94,-1.68,0.09,0.03,0.39
3.571,0.12,1.09,-0.67,-1.23,0.94,-1.68,0.09,0.03,0.39
3.574,0.12,1.09,-0.67,-1.23,0.94,-1.68,-0.22,-0.03,0.41
3.576,0.12,1.09,-0.67,-1.03,1.85,-3.23,-0.22,-0.03,0.41
3.593,0.12,1.09,-0.67,-1.03,1.85,-3.23,-0.22,-0.03,0.41
3.598,0.67,1.32,-0.48,-1.03,1.85,-3.23,-0.22,-0.03,0.41
3.599,0.67,1.32,-0.48,-1.03,1.85,-3.23,-0.51,-0.37,0.36
3.6,0.67,1.32,-0.48,4.2,4.03,-1.47,-0.51,-0.37,0.36
3.638,0.66,1.55,-0.03,4.2,4.03,-1.47,-0.51,-0.37,0.36
3.64,0.66,1.55,-0.03,4.2,4.03,-1.47,-0.71,0.35,-0.31
3.641,0.66,1.55,-0.03,4.09,5.99,2.56,-0.71,0.35,-0.31
3.652,0.66,1.55,-0.03,4.09,5.99,2.56,-0.71,0.35,-0.31
3.676,-0.28,1.48,-0.05,4.09,5.99,2.56,-0.71,0.35,-0.31
3.677,-0.28,1.48,-0.05,4.09,5.99,2.56,-0.64,0.74,-0.86
3.678,-0.28,1.48,-0.05,-4.78,5.08,2.11,-0.64,0.74,-0.86
3.713,-0.28,1.48,-0.05,-4.78,5.08,2.11,-0.64,0.74,-0.86
3.717,-0.48,1.14,-0.15,-4.78,5.08,2.11,-0.64,0.74,-0.86
3.719,-0.48,1.14,-0.15,-4.78,5.08,2.11,-0.5,0.32,-0.25
3.721,-0.48,1.14,-0.15,-6.57,1.71,0.84,-0.5,0.32,-0.25
3.754,0.25,1.25,-0.4,-6.57,1.71,0.84,-0.5,0.32,-0.25
3.756,0.25,1.25,-0.4,-6.57,1.71,0.84,0,-0.15,1.24
3.756,0.25,1.25,-0.4,0.18,2.78,-1.5,0,-0.15,1.24
3.777,0.25,1.25,-0.4,0.18,2.78,-1.5,0,-0.15,1.24
3.794,0.47,1.34,-0.33,0.18,2.78,-1.5,0,-0.15,1.24
3.796,0.47,1.34,-0.33,0.18,2.78,-1.5,0.42,0.18,2.31
3.796,0.47,1.34,-0.33,1.4,3.88,-0.68,0.42,0.18,2.31
3.841,0.47,1.34,-0.33,1.4,3.88,-0.68,0.42,0.18,2.31
3.843,0.3,1.37,-0.33,1.4,3.88,-0.68,0.42,0.18,2.31
3.843,0.3,1.37,-0.33,1.4,3.88,-0.68,0.68,1.41,2.5
3.844,0.3,1.37,-0.33,-1.21,4.59,-0.63,0.68,1.41,2.5
3.873,0.35,1.18,-0.36,-1.21,4.59,-0.63,0.68,1.41,2.5
3.875,0.35,1.18,-0.36,-1.21,4.59,-0.63,0.59,2.01,2.61
3.875,0.35,1.18,-0.36,-1.85,3.19,-1.16,0.59,2.01,2.61
3.891,0.35,1.18,-0.36,-1.85,3.19,-1.16,0.59,2.01,2.61
3.914,0.29,0.88,-0.28,-1.85,3.19,-1.16,0.59,2.01,2.61
3.917,0.29,0.88,-0.28,-1.85,3.19,-1.16,0.29,1.53,2.43
3.919,0.29,0.88,-0.28,-3.24,0.8,-0.55,0.29,1.53,2.43
3.952,0.3,0.65,-0.3,-3.24,0.8,-0.55,0.29,1.53,2.43
3.953,0.3,0.65,-0.3,-3.24,0.8,-0.55,0.23,0.45,2.2
3.954,0.3,0.65,-0.3,-3.79,-0.8,-0.84,0.23,0.45,2.2
3.955,0.3,0.65,-0.3,-3.79,-0.8,-0.84,0.23,0.45,2.2
3.991,0.28,0.55,-0.3,-3.79,-0.8,-0.84,0.23,0.45,2.2
3.994,0.28,0.55,-0.3,-3.79,-0.8,-0.84,0.26,-0.43,1.64
3.995,0.28,0.55,-0.3,-4.34,-1.27,-0.57,0.26,-0.43,1.64
4.013,0.28,0.55,-0.3,-4.34,-1.27,-0.57,0.26,-0.43,1.64
4.043,0.28,0.55,-0.3,-5.14,-2.05,-0.34,0.26,-0.43,1.64
4.045,0.2,0.44,-0.31,-5.14,-2.05,-0.34,0.26,-0.43,1.64
4.046,0.2,0.44,-0.31,-5.14,-2.05,-0.34,0.23,-0.95,0.85
4.073,0.11,0.23,-0.28,-5.14,-2.05,-0.34,0.23,-0.95,0.85
4.076,0.11,0.23,-0.28,-5.14,-2.05,-0.34,0.12,-1.35,-0.1
4.077,0.11,0.23,-0.28,-5.77,-4.09,0.3,0.12,-1.35,-0.1
4.078,0.11,0.23,-0.28,-5.77,-4.09,0.3,0.12,-1.35,-0.1
4.11,0.07,0.02,-0.3,-5.77,-4.09,0.3,0.12,-1.35,-0.1
4.112,0.07,0.02,-0.3,-5.77,-4.09,0.3,0.1,-1.9,-1.14
4.112,0.07,0.02,-0.3,-5.56,-6.36,0.69,0.1,-1.9,-1.14
4.132,0.07,0.02,-0.3,-5.56,-6.36,0.69,0.1,-1.9,-1.14
4.162,0.31,0.04,-0.32,-5.56,-6.36,0.69,0.1,-1.9,-1.14
4.163,0.31,0.04,-0.32,-5.56,-6.36,0.69,0.03,-2.4,-2
4.164,0.31,0.04,-0.32,-2.18,-6.49,1,0.03,-2.4,-2
4.21,0.61,0.05,-0.33,-2.18,-6.49,1,0.03,-2.4,-2
4.214,0.61,0.05,-0.33,-2.18,-6.49,1,-0.15,-1.99,-2.61
4.215,0.61,0.05,-0.33,-2.18,-6.49,1,-0.15,-1.99,-2.61
4.217,0.61,0.05,-0.33,1.75,-6.79,1.18,-0.15,-1.99,-2.61
4.229,0.87,0.01,-0.26,1.75,-6.79,1.18,-0.15,-1.99,-2.61
4.231,0.87,0.01,-0.26,1.75,-6.79,1.18,-0.32,-1.02,-2.77
4.233,0.87,0.01,-0.26,5.2,-7.47,1.88,-0.32,-1.02,-2.77
4.259,0.87,0.01,-0.26,5.2,-7.47,1.88,-0.32,-1.02,-2.77
4.27,1.35,-0.32,-0.51,5.2,-7.47,1.88,-0.32,-1.02,-2.77
4.271,1.35,-0.32,-0.51,5.2,-7.47,1.88,-0.21,-0.48,-2.24
4.271,1.35,-0.32,-0.51,10.46,-10.82,-0.55,-0.21,-0.48,-2.24
4.31,2.81,2.57,-0.31,10.46,-10.82,-0.55,-0.21,-0.48,-2.24
4.311,2.81,2.57,-0.31,10.46,-10.82,-0.55,0.32,0.11,0.35
4.312,2.81,2.57,-0.31,24.24,17.25,1.53,0.32,0.11,0.35
4.312,2.81,2.57,-0.31,24.24,17.25,1.53,0.32,0.11,0.35
4.351,2.81,2.57,-0.31,24.24,17.25,1.53,0.32,0.11,0.35
4.385,2.81,2.57,-0.31,24.24,17.25,1.53,-0.22,2.36,-1.23
4.386,2.81,2.57,-0.31,24.24,17.25,1.53,-0.16,-1.96,0.59
4.392,2.81,2.57,-0.31,23.82,16.77,1.13,-0.16,-1.96,0.59
4.393,2.81,2.57,-0.31,23.55,16.54,1.33,-0.16,-1.96,0.59
4.408,2.81,2.57,-0.31,23.55,16.54,1.33,-0.16,-1.96,0.59
4.424,2.81,2.57,-0.31,23.55,16.54,1.33,0.1,-0.01,0.28
4.425,-0.72,0.24,-0.15,23.55,16.54,1.33,0.1,-0.01,0.28
4.426,-0.72,0.24,-0.15,23.06,16.33,1.34,0.1,-0.01,0.28
4.463,-0.72,0.24,-0.15,23.06,16.33,1.34,-0.08,1.09,-1.31
4.464,-0.46,0.63,-0.67,23.06,16.33,1.34,-0.08,1.09,-1.31
4.465,0.73,1.23,-0.71,23.06,16.33,1.34,-0.08,1.09,-1.31
4.465,0.73,1.23,-0.71,-5.53,-2.17,-0.85,-0.08,1.09,-1.31
4.468,0.73,1.23,-0.71,-5.53,-2.17,-0.85,-0.08,1.09,-1.31
4.502,0.73,1.23,-0.71,-5.53,-2.17,-0.85,-0.26,-0.27,-0.53
4.505,0.73,1.23,-0.71,-5.21,-2.26,-0.89,-0.26,-0.27,-0.53
4.506,0.89,1.09,-0.47,-5.21,-2.26,-0.89,-0.26,-0.27,-0.53
4.507,0.21,0.7,-0.32,-5.21,-2.26,-0.89,-0.26,-0.27,-0.53
4.528,0.21,0.7,-0.32,-5.21,-2.26,-0.89,-0.26,-0.27,-0.53
4.546,0.21,0.7,-0.32,-5.21,-2.26,-0.89,-0.35,0.39,-0.97
4.546,-0.06,0.76,-0.53,-5.21,-2.26,-0.89,-0.35,0.39,-0.97
4.547,0.33,0.97,-0.52,-5.21,-2.26,-0.89,-0.35,0.39,-0.97
4.547,0.33,0.97,-0.52,-0.04,-0.97,-0.37,-0.35,0.39,-0.97
4.582,0.33,0.97,-0.52,-0.04,-0.97,-0.37,-0.37,0.4,-0.92
4.584,0.3,0.87,-0.31,-0.04,-0.97,-0.37,-0.37,0.4,-0.92
4.584,-0.04,0.83,-0.38,-0.04,-0.97,-0.37,-0.37,0.4,-0.92
4.585,-0.04,0.83,-0.38,-1.24,-0.73,-0.2,-0.37,0.4,-0.92
4.588,-0.04,0.83,-0.38,-1.24,-0.73,-0.2,-0.37,0.4,-0.92
4.628,-0.04,0.83,-0.38,-1.24,-0.73,-0.2,-0.37,0.27,-0.77
4.631,-0.02,0.93,-0.47,-1.24,-0.73,-0.2,-0.37,0.27,-0.77
4.631,0.06,0.87,-0.4,-1.24,-0.73,-0.2,-0.37,0.27,-0.77
4.632,0.06,0.87,-0.4,-0.97,-0.86,-0.36,-0.37,0.27,-0.77
4.654,0.06,0.87,-0.4,-0.97,-0.86,-0.36,-0.37,0.27,-0.77
4.661,0.06,0.87,-0.4,-0.97,-0.86,-0.36,-0.36,0.2,-0.54
4.661,-0.02,0.8,-0.32,-0.97,-0.86,-0.36,-0.36,0.2,-0.54
4.662,-0.09,0.84,-0.29,-0.97,-0.86,-0.36,-0.36,0.2,-0.54
4.662,-0.09,0.84,-0.29,-2.61,-1.17,-0.46,-0.36,0.2,-0.54
4.702,-0.09,0.84,-0.29,-2.61,-1.17,-0.46,-0.25,0.02,-0.23
4.705,-0.06,0.9,-0.26,-2.61,-1.17,-0.46,-0.25,0.02,-0.23
4.706,-0.06,0.89,-0.23,-2.61,-1.17,-0.46,-0.25,0.02,-0.23
4.708,-0.06,0.89,-0.23,-3.19,-1.13,0.74,-0.25,0.02,-0.23
4.709,-0.06,0.89,-0.23,-3.19,-1.13,0.74,-0.25,0.02,-0.23
4.742,-0.06,0.89,-0.23,-3.19,-1.13,0.74,-0.07,-0.1,0.14
4.744,-0.06,0.85,-0.27,-3.19,-1.13,0.74,-0.07,-0.1,0.14
4.745,0.06,0.93,-0.38,-3.19,-1.13,0.74,-0.07,-0.1,0.14
4.745,0.06,0.93,-0.38,-3.18,-1.11,0.71,-0.07,-0.1,0.14
4.77,0.06,0.93,-0.38,-3.18,-1.11,0.71,-0.07,-0.1,0.14
4.78,0.06,0.93,-0.38,-3.18,-1.11,0.71,-0.02,-0.15,0.36
4.781,0.21,1.03,-0.35,-3.18,-1.11,0.71,-0.02,-0.15,0.36
4.782,0.07,0.93,-0.33,-3.18,-1.11,0.71,-0.02,-0.15,0.36
4.782,0.07,0.93,-0.33,-1.87,-0.44,-0.01,-0.02,-0.15,0.36
4.82,0.07,0.93,-0.33,-1.87,-0.44,-0.01,-0.06,-0.1,0.34
4.823,0.09,0.97,-0.46,-1.87,-0.44,-0.01,-0.06,-0.1,0.34
4.825,0.35,1.13,-0.49,-1.87,-0.44,-0.01,-0.06,-0.1,0.34
4.827,0.35,1.13,-0.49,-1.02,0.28,-0.87,-0.06,-0.1,0.34
4.829,0.35,1.13,-0.49,-1.02,0.28,-0.87,-0.06,-0.1,0.34
4.859,0.35,1.13,-0.49,-1.02,0.28,-0.87,-0.26,-0.08,0.26
4.861,0.35,1.11,-0.55,-1.02,0.28,-0.87,-0.26,-0.08,0.26
4.861,0.27,1.13,-0.54,-1.02,0.28,-0.87,-0.26,-0.08,0.26
4.862,0.27,1.13,-0.54,-1.09,0.27,-0.94,-0.26,-0.08,0.26
4.888,0.27,1.13,-0.54,-1.09,0.27,-0.94,-0.26,-0.08,0.26
4.898,0.27,1.13,-0.54,-1.09,0.27,-0.94,-0.48,0.44,-0.03
4.9,0.33,1.36,-0.46,-1.09,0.27,-0.94,-0.48,0.44,-0.03
4.901,0.29,1.64,-0.28,-1.09,0.27,-0.94,-0.48,0.44,-0.03
4.902,0.29,1.64,-0.28,0.32,2.03,-2.01,-0.48,0.44,-0.03
4.938,0.29,1.64,-0.28,0.32,2.03,-2.01,-0.7,0.48,-0.21
4.939,-0.06,1.74,-0.26,0.32,2.03,-2.01,-0.7,0.48,-0.21
4.94,-0.48,1.69,0.05,0.32,2.03,-2.01,-0.7,0.48,-0.21
4.941,-0.48,1.69,0.05,-3.52,6.64,1.05,-0.7,0.48,-0.21
4.948,-0.48,1.69,0.05,-3.52,6.64,1.05,-0.7,0.48,-0.21
4.977,-0.48,1.69,0.05,-3.52,6.64,1.05,-0.56,0.42,0.32
4.978,-0.48,1.69,0.05,-3.63,6.5,0.78,-0.56,0.42,0.32
4.979,-0.53,1.42,-0.11,-3.63,6.5,0.78,-0.56,0.42,0.32
4.98,-0.38,1.21,-0.2,-3.63,6.5,0.78,-0.56,0.42,0.32
5.009,-0.38,1.21,-0.2,-3.63,6.5,0.78,-0.56,0.42,0.32
5.018,-0.38,1.21,-0.2,-3.63,6.5,0.78,0.22,0.15,1.83
5.02,-0.38,1.21,-0.2,-6.68,3.74,-0.54,0.22,0.15,1.83
5.022,-0.08,1.54,-0.61,-6.68,3.74,-0.54,0.22,0.15,1.83
5.024,0.37,1.75,-0.78,-6.68,3.74,-0.54,0.22,0.15,1.83
5.061,0.37,1.75,-0.78,-6.68,3.74,-0.54,0.91,-0.38,3.39
5.062,0.64,1.63,-0.38,-6.68,3.74,-0.54,0.91,-0.38,3.39
5.063,0.85,1.46,-0.49,-6.68,3.74,-0.54,0.91,-0.38,3.39
5.064,0.85,1.46,-0.49,1.35,6.44,-2.47,0.91,-0.38,3.39
5.067,0.85,1.46,-0.49,1.35,6.44,-2.47,0.91,-0.38,3.39
5.099,0.85,1.46,-0.49,1.35,6.44,-2.47,1,1.66,3.12
5.102,0.93,1.31,-0.37,1.35,6.44,-2.47,1,1.66,3.12
5.103,0.62,1.29,-0.4,1.35,6.44,-2.47,1,1.66,3.12
5.104,0.62,1.29,-0.4,0.05,7.09,-2.43,1,1.66,3.12
5.13,0.62,1.29,-0.4,0.05,7.09,-2.43,1,1.66,3.12
5.135,0.62,1.29,-0.4,0.05,7.09,-2.43,0.69,2.97,2.36
5.137,0.62,1.29,-0.4,-1.25,4.37,-1.22,0.69,2.97,2.36
5.139,0.23,1.22,-0.35,-1.25,4.37,-1.22,0.69,2.97,2.36
5.141,0.15,1.05,-0.22,-1.25,4.37,-1.22,0.69,2.97,2.36
5.175,0.15,1.05,-0.22,-1.25,4.37,-1.22,0.32,1.48,2.28
5.177,0.19,0.84,-0.15,-1.25,4.37,-1.22,0.32,1.48,2.28
5.178,0.14,0.66,-0.13,-1.25,4.37,-1.22,0.32,1.48,2.28
5.18,0.14,0.66,-0.13,-6.22,0.92,0.47,0.32,1.48,2.28
5.188,0.14,0.66,-0.13,-6.22,0.92,0.47,0.32,1.48,2.28
5.216,0.14,0.66,-0.13,-6.22,0.92,0.47,0.36,-0.3,1.77
5.219,0.06,0.55,-0.12,-6.22,0.92,0.47,0.36,-0.3,1.77
5.221,0.08,0.54,-0.12,-6.22,0.92,0.47,0.36,-0.3,1.77
5.222,0.08,0.54,-0.12,-6.58,1.48,0.66,0.36,-0.3,1.77
5.264,0.08,0.54,-0.12,-6.58,1.48,0.66,0.36,-0.3,1.77
5.266,0.08,0.54,-0.12,-6.58,1.48,0.66,0.36,-0.82,0.79
5.267,0.08,0.54,-0.12,-7.13,-1.47,1.49,0.36,-0.82,0.79
5.268,0.18,0.46,-0.1,-7.13,-1.47,1.49,0.36,-0.82,0.79
5.27,0.21,0.27,-0.07,-7.13,-1.47,1.49,0.36,-0.82,0.79
5.298,0.21,0.27,-0.07,-7.13,-1.47,1.49,0.2,-0.3,-0.59
5.3,0.14,0.09,-0.08,-7.13,-1.47,1.49,0.2,-0.3,-0.59
5.3,-0.01,-0.03,-0.1,-7.13,-1.47,1.49,0.2,-0.3,-0.59
5.301,-0.01,-0.03,-0.1,-6.72,-5.54,1.96,0.2,-0.3,-0.59
5.311,-0.01,-0.03,-0.1,-6.72,-5.54,1.96,0.2,-0.3,-0.59
5.333,-0.01,-0.03,-0.1,-6.03,-6.02,2.1,0.2,-0.3,-0.59
5.334,-0.01,-0.03,-0.1,-6.03,-6.02,2.1,0.17,-0.42,-2.02
5.334,-0.1,-0.11,-0.15,-6.03,-6.02,2.1,0.17,-0.42,-2.02
5.335,-0.01,-0.13,-0.23,-6.03,-6.02,2.1,0.17,-0.42,-2.02
5.367,-0.01,-0.13,-0.23,-6.03,-6.02,2.1,0.17,-0.42,-2.02
5.376,-0.01,-0.13,-0.23,-6.03,-6.02,2.1,0.29,-1.41,-2.98
5.377,-0.01,-0.13,-0.23,-5.71,-8.8,1.37,0.29,-1.41,-2.98
5.378,0.2,-0.1,-0.22,-5.71,-8.8,1.37,0.29,-1.41,-2.98
5.379,0.47,-0.07,-0.3,-5.71,-8.8,1.37,0.29,-1.41,-2.98
5.412,0.47,-0.07,-0.3,-5.71,-8.8,1.37,0.38,-1.06,-3.53
5.414,0.75,-0.04,-0.37,-5.71,-8.8,1.37,0.38,-1.06,-3.53
5.414,1,-0.1,-0.29,-5.71,-8.8,1.37,0.38,-1.06,-3.53
5.415,1,-0.1,-0.29,2.42,-8.92,0.49,0.38,-1.06,-3.53
5.428,1,-0.1,-0.29,2.42,-8.92,0.49,0.38,-1.06,-3.53
5.461,1,-0.1,-0.29,2.42,-8.92,0.49,0.42,0.6,-3.22
5.463,1,-0.1,-0.29,3.35,-9.24,0.53,0.42,0.6,-3.22
5.463,1.1,-0.07,-0.23,3.35,-9.24,0.53,0.42,0.6,-3.22
5.464,1.01,0,-0.11,3.35,-9.24,0.53,0.42,0.6,-3.22
5.49,1.01,0,-0.11,3.35,-9.24,0.53,0.42,0.6,-3.22
5.493,1.01,0,-0.11,3.35,-9.24,0.53,0.84,0.91,-2.03
5.494,0.97,-0.25,-0.02,3.35,-9.24,0.53,0.84,0.91,-2.03
5.495,1.72,-1.02,-1.26,3.35,-9.24,0.53,0.84,0.91,-2.03
5.496,1.72,-1.02,-1.26,6.63,-9.59,2.62,0.84,0.91,-2.03
5.531,1.72,-1.02,-1.26,6.63,-9.59,2.62,1.04,0.7,0.21
5.535,2.98,3.58,0.06,6.63,-9.59,2.62,1.04,0.7,0.21
5.537,0.66,4.77,0.23,6.63,-9.59,2.62,1.04,0.7,0.21
5.539,0.66,4.77,0.23,13.66,15.34,0.87,1.04,0.7,0.21
5.563,0.66,4.77,0.23,13.66,15.34,0.87,1.04,0.7,0.21
5.571,0.66,4.77,0.23,13.66,15.34,0.87,-0.19,0.49,-0.92
5.572,-2.48,0.38,-2.34,13.66,15.34,0.87,-0.19,0.49,-0.92
5.573,-1.33,-1.51,-0.43,13.66,15.34,0.87,-0.19,0.49,-0.92
5.575,-1.33,-1.51,-0.43,13.67,14.92,0.72,-0.19,0.49,-0.92
5.607,-1.33,-1.51,-0.43,13.67,14.92,0.72,-0.19,0.49,-0.92
5.609,-1.33,-1.51,-0.43,13.67,14.92,0.72,-0.07,-1.98,0.94
5.61,2.11,-0.35,0.88,13.67,14.92,0.72,-0.07,-1.98,0.94
5.61,2.51,3.05,-0.94,13.67,14.92,0.72,-0.07,-1.98,0.94
5.611,2.51,3.05,-0.94,-9.23,-13.51,-1.99,-0.07,-1.98,0.94
5.648,2.51,3.05,-0.94,-9.23,-13.51,-1.99,0.17,0.88,-0.41
5.649,0.65,1.33,-1.45,-9.23,-13.51,-1.99,0.17,0.88,-0.41
5.65,-0.66,-0.02,0.23,-9.23,-13.51,-1.99,0.17,0.88,-0.41
5.65,-0.66,-0.02,0.23,4.39,5.45,-2.87,0.17,0.88,-0.41
5.666,-0.66,-0.02,0.23,4.39,5.45,-2.87,0.17,0.88,-0.41
5.688,-0.66,-0.02,0.23,4.39,5.45,-2.87,-0.21,0.61,-1.1
5.69,-0.27,0.61,-0.82,4.39,5.45,-2.87,-0.21,0.61,-1.1
5.69,0.57,1.46,-0.74,4.39,5.45,-2.87,-0.21,0.61,-1.1
5.69,0.57,1.46,-0.74,4.6,5.17,-2.99,-0.21,0.61,-1.1
5.728,0.57,1.46,-0.74,4.6,5.17,-2.99,-0.21,0.61,-1.1
5.731,0.57,1.46,-0.74,4.6,5.17,-2.99,-0.43,-0.43,-0.41
5.733,0.96,1.17,-0.56,4.6,5.17,-2.99,-0.43,-0.43,-0.41
5.735,0.32,0.56,-0.3,4.6,5.17,-2.99,-0.43,-0.43,-0.41
5.737,0.32,0.56,-0.3,0.73,1.34,-2.91,-0.43,-0.43,-0.41
5.769,0.32,0.56,-0.3,0.73,1.34,-2.91,-0.62,0.61,-0.99
5.77,-0.08,0.72,-0.49,0.73,1.34,-2.91,-0.62,0.61,-0.99
5.771,0.06,1.04,-0.49,0.73,1.34,-2.91,-0.62,0.61,-0.99
5.771,0.06,1.04,-0.49,-2.05,-1.82,-0.45,-0.62,0.61,-0.99
5.798,0.06,1.04,-0.49,-2.05,-1.82,-0.45,-0.62,0.61,-0.99
5.809,0.06,1.04,-0.49,-2.05,-1.82,-0.45,-0.59,0.16,-0.8
5.811,0.04,0.94,-0.32,-2.05,-1.82,-0.45,-0.59,0.16,-0.8
5.812,0.05,0.83,-0.28,-2.05,-1.82,-0.45,-0.59,0.16,-0.8
5.813,0.05,0.83,-0.28,-1.74,-1.96,-0.67,-0.59,0.16,-0.8
5.848,0.05,0.83,-0.28,-1.74,-1.96,-0.67,-0.59,0.16,-0.8
5.852,0.05,0.83,-0.28,-1.74,-1.96,-0.67,-0.5,0.01,-0.55
5.853,0.05,0.83,-0.28,-1.72,-1.15,0.32,-0.5,0.01,-0.55
5.854,0.15,0.83,-0.31,-1.72,-1.15,0.32,-0.5,0.01,-0.55
5.855,-0.02,0.86,-0.28,-1.72,-1.15,0.32,-0.5,0.01,-0.55
5.885,-0.02,0.86,-0.28,-1.72,-1.15,0.32,-0.32,0.4,-0.33
5.886,-0.28,0.96,-0.29,-1.72,-1.15,0.32,-0.32,0.4,-0.33
5.886,-0.38,0.9,-0.27,-1.72,-1.15,0.32,-0.32,0.4,-0.33
5.886,-0.38,0.9,-0.27,-4.6,-0.86,0.38,-0.32,0.4,-0.33
5.907,-0.38,0.9,-0.27,-4.6,-0.86,0.38,-0.32,0.4,-0.33
5.926,-0.38,0.9,-0.27,-4.62,-0.83,0.32,-0.32,0.4,-0.33
5.927,-0.38,0.9,-0.27,-4.62,-0.83,0.32,-0.15,-0.08,0.29
5.928,-0.15,0.85,-0.24,-4.62,-0.83,0.32,-0.15,-0.08,0.29
5.928,0.06,0.9,-0.18,-4.62,-0.83,0.32,-0.15,-0.08,0.29
5.966,0.06,0.9,-0.18,-4.62,-0.83,0.32,0.05,-0.19,0.74
5.967,0.06,0.9,-0.18,-2.57,-0.92,0.89,0.05,-0.19,0.74
5.967,0.1,0.9,-0.26,-2.57,-0.92,0.89,0.05,-0.19,0.74
5.968,0.12,1,-0.28,-2.57,-0.92,0.89,0.05,-0.19,0.74
5.969,0.12,1,-0.28,-2.57,-0.92,0.89,0.05,-0.19,0.74
6.005,0.12,1,-0.28,-2.57,-0.92,0.89,0.19,0.14,0.82
6.008,0.13,1.03,-0.34,-2.57,-0.92,0.89,0.19,0.14,0.82
6.009,0.22,0.9,-0.48,-2.57,-0.92,0.89,0.19,0.14,0.82
6.01,0.22,0.9,-0.48,-1.36,0.08,-0.45,0.19,0.14,0.82
6.027,0.22,0.9,-0.48,-1.36,0.08,-0.45,0.19,0.14,0.82
6.047,0.22,0.9,-0.48,-1.63,0.19,-0.39,0.19,0.14,0.82
6.05,0.22,0.9,-0.48,-1.63,0.19,-0.39,0.16,0.06,0.78
6.052,0.59,0.92,-0.48,-1.63,0.19,-0.39,0.16,0.06,0.78
6.054,0.74,1.09,-0.5,-1.63,0.19,-0.39,0.16,0.06,0.78
6.083,0.74,1.09,-0.5,-1.63,0.19,-0.39,-0.05,0.51,0.19
6.085,0.54,1.26,-0.54,-1.63,0.19,-0.39,-0.05,0.51,0.19
6.086,0.39,1.42,-0.41,-1.63,0.19,-0.39,-0.05,0.51,0.19
6.086,0.39,1.42,-0.41,2.78,1.31,-1.81,-0.05,0.51,0.19
6.087,0.39,1.42,-0.41,2.78,1.31,-1.81,-0.05,0.51,0.19
6.123,0.39,1.42,-0.41,2.78,1.31,-1.81,-0.42,0.67,-0.22
6.126,0.39,1.42,-0.41,0.25,4.8,-0.37,-0.42,0.67,-0.22
6.126,0.35,1.43,-0.34,0.25,4.8,-0.37,-0.42,0.67,-0.22
6.127,0.36,1.53,-0.25,0.25,4.8,-0.37,-0.42,0.67,-0.22
6.147,0.36,1.53,-0.25,0.25,4.8,-0.37,-0.42,0.67,-0.22
6.182,0.36,1.53,-0.25,0.25,4.8,-0.37,-0.57,0.49,-0.4
6.184,0.36,1.74,-0.19,0.25,4.8,-0.37,-0.57,0.49,-0.4
6.186,-0.21,1.46,-0.09,0.25,4.8,-0.37,-0.57,0.49,-0.4
6.186,-0.21,1.46,-0.09,0.35,4.61,-0.63,-0.57,0.49,-0.4
6.224,-0.21,1.46,-0.09,-4.67,4.11,0.73,-0.57,0.49,-0.4
6.227,-0.21,1.46,-0.09,-4.67,4.11,0.73,-0.51,0.91,-0.34
6.229,-0.62,1.09,-0.21,-4.67,4.11,0.73,-0.51,0.91,-0.34
6.231,-0.56,0.91,-0.37,-4.67,4.11,0.73,-0.51,0.91,-0.34
6.233,-0.56,0.91,-0.37,-4.67,4.11,0.73,-0.51,0.91,-0.34
6.243,-0.56,0.91,-0.37,-4.67,4.11,0.73,0.02,0.85,1.25
6.246,-0.37,1.04,-0.4,-4.67,4.11,0.73,0.02,0.85,1.25
6.248,0.31,1.44,-0.4,-4.67,4.11,0.73,0.02,0.85,1.25
6.25,0.31,1.44,-0.4,-5.62,1.33,-1.59,0.02,0.85,1.25
6.277,0.31,1.44,-0.4,-5.62,1.33,-1.59,0.02,0.85,1.25
6.282,0.31,1.44,-0.4,-6.79,1.97,-1.22,0.02,0.85,1.25
6.284,0.31,1.44,-0.4,-6.79,1.97,-1.22,1.14,0.46,3.34
6.284,1.22,1.54,-0.39,-6.79,1.97,-1.22,1.14,0.46,3.34
6.285,1.17,1.45,-0.54,-6.79,1.97,-1.22,1.14,0.46,3.34
6.32,1.17,1.45,-0.54,-6.79,1.97,-1.22,1.49,2.93,2.81
6.322,0.5,1.31,-0.47,-6.79,1.97,-1.22,1.49,2.93,2.81
