time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
7.618,3.23,2.17,-1.54,-11.38,4.58,-1.46,0.32,-0.74,-1.49
7.632,-0.11,1.93,0.59,-11.38,4.58,-1.46,0.32,-0.74,-1.49
7.635,-0.11,1.93,0.59,-11.38,4.58,-1.46,1.46,0.91,-0.02
7.636,-0.11,1.93,0.59,9.55,5.9,-3.46,1.46,0.91,-0.02
7.642,-0.11,1.93,0.59,9.55,5.9,-3.46,1.46,0.91,-0.02
7.652,-3.93,0.15,-0.4,9.55,5.9,-3.46,1.46,0.91,-0.02
7.676,-3.93,0.15,-0.4,-21.92,-3.61,2.09,1.46,0.91,-0.02
7.678,-2.03,-0.41,-0.31,-21.92,-3.61,2.09,1.46,0.91,-0.02
7.679,-2.03,-0.41,-0.31,-21.92,-3.61,2.09,1,2.36,-4.56
7.695,0.97,0.77,-1.06,-21.92,-3.61,2.09,1,2.36,-4.56
7.702,0.97,0.77,-1.06,-21.92,-3.61,2.09,1,2.36,-4.56
7.711,2.72,1.78,-1.22,-21.92,-3.61,2.09,1,2.36,-4.56
7.714,2.72,1.78,-1.22,-21.92,-3.61,2.09,1.02,-1.89,1.24
7.715,2.72,1.78,-1.22,-21.78,-3.33,2.57,1.02,-1.89,1.24
7.732,1.67,1.01,0.02,-21.78,-3.33,2.57,1.02,-1.89,1.24
7.751,-0.42,0.37,-0.32,-21.78,-3.33,2.57,1.02,-1.89,1.24
7.754,-0.42,0.37,-0.32,-21.78,-3.33,2.57,-0.02,-1.16,-0.03
7.757,-0.42,0.37,-0.32,15.43,2.74,-4.26,-0.02,-1.16,-0.03
7.778,-0.42,0.37,-0.32,15.43,2.74,-4.26,-0.02,-1.16,-0.03
7.78,-0.54,0.8,-0.03,15.43,2.74,-4.26,-0.02,-1.16,-0.03
7.813,0.01,1.3,-0.28,15.43,2.74,-4.26,-0.02,-1.16,-0.03
7.816,0.01,1.3,-0.28,15.43,2.74,-4.26,-0.09,0.11,-2.29
7.817,0.01,1.3,-0.28,-4.32,-0.93,1.03,-0.09,0.11,-2.29
7.818,0,0.97,-0.23,-4.32,-0.93,1.03,-0.09,0.11,-2.29
7.824,0,0.97,-0.23,-4.32,-0.93,1.03,-0.09,0.11,-2.29
7.83,0.28,0.77,-0.37,-4.32,-0.93,1.03,-0.09,0.11,-2.29
7.832,0.28,0.77,-0.37,-4.32,-0.93,1.03,0.18,-0.84,-1.09
7.833,0.28,0.77,-0.37,-3.76,-0.94,1.1,0.18,-0.84,-1.09
7.849,0.46,0.91,-0.39,-3.76,-0.94,1.1,0.18,-0.84,-1.09
7.87,0.18,0.97,-0.29,-3.76,-0.94,1.1,0.18,-0.84,-1.09
7.873,0.18,0.97,-0.29,-3.76,-0.94,1.1,0.11,-0.75,-1.05
7.874,0.18,0.97,-0.29,2.16,-0.36,-0.03,0.11,-0.75,-1.05
7.896,0.18,0.97,-0.29,2.16,-0.36,-0.03,0.11,-0.75,-1.05
7.897,-0.11,0.94,-0.21,2.16,-0.36,-0.03,0.11,-0.75,-1.05
7.908,-0.12,0.95,-0.21,2.16,-0.36,-0.03,0.11,-0.75,-1.05
7.909,-0.12,0.95,-0.21,2.16,-0.36,-0.03,0.07,-0.12,-1.45
7.91,-0.12,0.95,-0.21,0.13,0.39,0.88,0.07,-0.12,-1.45
7.928,0.01,0.98,-0.3,0.13,0.39,0.88,0.07,-0.12,-1.45
7.94,0.01,0.98,-0.3,0.13,0.39,0.88,0.07,-0.12,-1.45
7.948,-0.02,1.02,-0.39,0.13,0.39,0.88,0.07,-0.12,-1.45
7.949,-0.02,1.02,-0.39,0.13,0.39,0.88,0.16,-0.24,-1.32
7.95,-0.02,1.02,-0.39,0.62,0.43,0.92,0.16,-0.24,-1.32
7.973,-0.12,1,-0.42,0.62,0.43,0.92,0.16,-0.24,-1.32
7.999,-0.13,0.97,-0.39,0.62,0.43,0.92,0.16,-0.24,-1.32
8.001,-0.13,0.97,-0.39,0.62,0.43,0.92,0.11,-0.3,-1.25
8.002,-0.13,0.97,-0.39,0.82,0.9,-0.33,0.11,-0.3,-1.25
8.002,-0.13,0.97,-0.39,0.82,0.9,-0.33,0.11,-0.3,-1.25
8.008,0.03,1.02,-0.4,0.82,0.9,-0.33,0.11,-0.3,-1.25
8.026,0.13,1.08,-0.37,0.82,0.9,-0.33,0.11,-0.3,-1.25
8.028,0.13,1.08,-0.37,0.82,0.9,-0.33,0.05,-0.64,-1.26
8.028,0.13,1.08,-0.37,1.83,1.19,-0.5,0.05,-0.64,-1.26
8.047,0.03,1.11,-0.26,1.83,1.19,-0.5,0.05,-0.64,-1.26
8.078,0.03,1.11,-0.26,1.83,1.19,-0.5,0.05,-0.64,-1.26
8.082,0.01,1.18,-0.29,1.83,1.19,-0.5,0.05,-0.64,-1.26
8.084,0.01,1.18,-0.29,1.83,1.19,-0.5,0.01,-1.01,-1.61
8.086,0.01,1.18,-0.29,2.48,1.3,-0.57,0.01,-1.01,-1.61
8.11,0.06,1.28,-0.33,2.48,1.3,-0.57,0.01,-1.01,-1.61
8.111,0.02,1.31,-0.25,2.48,1.3,-0.57,0.01,-1.01,-1.61
8.112,0.02,1.31,-0.25,2.48,1.3,-0.57,-0.13,-1.05,-2.08
8.114,0.02,1.31,-0.25,3.5,3.06,0.12,-0.13,-1.05,-2.08
8.119,0.02,1.31,-0.25,3.5,3.06,0.12,-0.13,-1.05,-2.08
8.125,-0.05,1.27,-0.21,3.5,3.06,0.12,-0.13,-1.05,-2.08
8.146,-0.08,1.4,-0.37,3.5,3.06,0.12,-0.13,-1.05,-2.08
8.148,-0.08,1.4,-0.37,3.5,3.06,0.12,-0.29,-1.02,-2.45
8.149,-0.08,1.4,-0.37,3.71,4.69,0.09,-0.29,-1.02,-2.45
8.178,-0.01,1.73,-0.41,3.71,4.69,0.09,-0.29,-1.02,-2.45
8.186,-0.01,1.73,-0.41,4.6,5.01,-0.33,-0.29,-1.02,-2.45
8.191,-0.01,1.73,-0.41,4.6,5.01,-0.33,-0.29,-1.02,-2.45
8.192,0.28,1.62,-0.54,4.6,5.01,-0.33,-0.29,-1.02,-2.45
8.194,0.28,1.62,-0.54,4.6,5.01,-0.33,-0.35,-1.76,-2.46
8.206,0.93,1.41,-0.66,4.6,5.01,-0.33,-0.35,-1.76,-2.46
8.226,0.93,1.41,-0.66,9.52,7.78,-3.58,-0.35,-1.76,-2.46
8.228,1.2,1.54,-0.7,9.52,7.78,-3.58,-0.35,-1.76,-2.46
8.229,1.2,1.54,-0.7,9.52,7.78,-3.58,-0.24,-3.09,-1.98
8.239,1.2,1.54,-0.7,9.52,7.78,-3.58,-0.24,-3.09,-1.98
8.244,0.22,1.66,-0.23,9.52,7.78,-3.58,-0.24,-3.09,-1.98
8.266,-1,1.29,-0.29,9.52,7.78,-3.58,-0.24,-3.09,-1.98
8.268,-1,1.29,-0.29,9.52,7.78,-3.58,-0.28,-1.26,-2.96
8.269,-1,1.29,-0.29,7.81,7.49,-2.64,-0.28,-1.26,-2.96
8.29,-0.77,0.93,-0.44,7.81,7.49,-2.64,-0.28,-1.26,-2.96
8.299,-0.77,0.93,-0.44,7.81,7.49,-2.64,-0.28,-1.26,-2.96
8.303,-0.25,0.62,-0.25,7.81,7.49,-2.64,-0.28,-1.26,-2.96
8.304,-0.25,0.62,-0.25,7.81,7.49,-2.64,0.18,0.36,-2.8
8.305,-0.25,0.62,-0.25,8.4,8.11,-2.45,0.18,0.36,-2.8
8.324,-0.46,0.33,-0.16,8.4,8.11,-2.45,0.18,0.36,-2.8
8.344,-0.46,0.33,-0.16,2.36,-0.19,-1.26,0.18,0.36,-2.8
8.346,-0.63,0.34,0.09,2.36,-0.19,-1.26,0.18,0.36,-2.8
8.347,-0.63,0.34,0.09,2.36,-0.19,-1.26,0.27,-0.42,-0.77
8.362,-0.63,0.34,0.09,2.36,-0.19,-1.26,0.27,-0.42,-0.77
8.366,-0.26,0.33,0.31,2.36,-0.19,-1.26,0.27,-0.42,-0.77
8.395,0.25,0.25,0.06,2.36,-0.19,-1.26,0.27,-0.42,-0.77
8.397,0.25,0.25,0.06,2.36,-0.19,-1.26,0.06,-0.79,0.84
8.397,0.25,0.25,0.06,4.83,-3.44,2.76,0.06,-0.79,0.84
8.403,0.35,0.23,0.01,4.83,-3.44,2.76,0.06,-0.79,0.84
8.427,0.35,0.23,0.01,4.83,-3.44,2.76,0.06,-0.79,0.84
8.429,0.35,0.23,0.01,4.07,-3.98,3.04,0.06,-0.79,0.84
8.431,-0.14,0.33,-0.12,4.07,-3.98,3.04,0.06,-0.79,0.84
8.432,-0.14,0.33,-0.12,4.07,-3.98,3.04,0.2,1.09,2.35
8.443,-0.63,0.47,-0.14,4.07,-3.98,3.04,0.2,1.09,2.35
8.462,-0.7,0.55,-0.1,4.07,-3.98,3.04,0.2,1.09,2.35
8.464,-0.7,0.55,-0.1,4.07,-3.98,3.04,0.15,3.02,2.8
8.465,-0.7,0.55,-0.1,3.7,-4.19,1.42,0.15,3.02,2.8
8.49,-0.7,0.55,-0.1,3.7,-4.19,1.42,0.15,3.02,2.8
8.493,-0.39,0.59,0.04,3.7,-4.19,1.42,0.15,3.02,2.8
8.502,-0.09,0.65,0.07,3.7,-4.19,1.42,0.15,3.02,2.8
8.502,-0.09,0.65,0.07,3.7,-4.19,1.42,-0.22,2.29,4.15
8.503,-0.09,0.65,0.07,-0.26,-2.4,2.54,-0.22,2.29,4.15
8.521,-0.3,0.85,-0.19,-0.26,-2.4,2.54,-0.22,2.29,4.15
8.539,-0.3,0.85,-0.19,-0.26,-2.4,2.54,-0.22,2.29,4.15
8.541,-0.79,1.01,-0.39,-0.26,-2.4,2.54,-0.22,2.29,4.15
8.543,-0.79,1.01,-0.39,-0.26,-2.4,2.54,-0.54,1.64,4.92
8.545,-0.79,1.01,-0.39,-2.06,-2.92,2.5,-0.54,1.64,4.92
8.569,-0.78,0.99,-0.33,-2.06,-2.92,2.5,-0.54,1.64,4.92
8.606,-0.49,1.22,-0.3,-2.06,-2.92,2.5,-0.54,1.64,4.92
8.608,-0.49,1.22,-0.3,-2.06,-2.92,2.5,-0.68,0.93,5.41
8.609,-0.49,1.22,-0.3,-6.23,0.29,-0.69,-0.68,0.93,5.41
8.612,-0.49,1.22,-0.3,-6.23,0.29,-0.69,-0.68,0.93,5.41
8.613,-0.53,1.49,-0.34,-6.23,0.29,-0.69,-0.68,0.93,5.41
8.619,-0.86,1.62,-0.47,-6.23,0.29,-0.69,-0.68,0.93,5.41
8.62,-0.86,1.62,-0.47,-6.23,0.29,-0.69,-0.54,0.88,5.53
8.621,-0.86,1.62,-0.47,-8.15,5.23,-1.55,-0.54,0.88,5.53
8.641,-0.9,1.68,-0.47,-8.15,5.23,-1.55,-0.54,0.88,5.53
8.66,-0.9,1.68,-0.47,-8.15,5.23,-1.55,-0.54,0.88,5.53
8.664,-0.6,1.49,-0.33,-8.15,5.23,-1.55,-0.54,0.88,5.53
8.666,-0.6,1.49,-0.33,-8.15,5.23,-1.55,-0.21,0.61,4.17
8.668,-0.6,1.49,-0.33,-9.47,5.57,-1.66,-0.21,0.61,4.17
8.679,-0.54,1.34,-0.27,-9.47,5.57,-1.66,-0.21,0.61,4.17
8.709,-0.69,1.22,-0.31,-9.47,5.57,-1.66,-0.21,0.61,4.17
8.713,-0.69,1.22,-0.31,-9.47,5.57,-1.66,0.12,0.54,1.59
8.714,-0.69,1.22,-0.31,-10.37,6.31,-1.54,0.12,0.54,1.59
8.718,-0.69,1.22,-0.31,-10.37,6.31,-1.54,0.12,0.54,1.59
8.72,-0.78,1.17,-0.6,-10.37,6.31,-1.54,0.12,0.54,1.59
8.739,0.68,1.22,0.36,-10.37,6.31,-1.54,0.12,0.54,1.59
8.741,0.68,1.22,0.36,-10.37,6.31,-1.54,0.37,0.9,-1.15
8.742,0.68,1.22,0.36,-5.89,3.19,0.17,0.37,0.9,-1.15
8.758,2.83,1.94,-0.43,-5.89,3.19,0.17,0.37,0.9,-1.15
8.794,2.83,1.94,-0.43,-5.89,3.19,0.17,0.37,0.9,-1.15
8.795,1.48,2.02,-0.99,-5.89,3.19,0.17,0.37,0.9,-1.15
8.796,1.48,2.02,-0.99,-5.89,3.19,0.17,1.23,1.32,-0.42
8.796,1.48,2.02,-0.99,-5.75,3.18,0.41,1.23,1.32,-0.42
8.797,-3.73,0.81,0.12,-5.75,3.18,0.41,1.23,1.32,-0.42
8.832,-3.14,-0.57,-0.69,-5.75,3.18,0.41,1.23,1.32,-0.42
8.835,-3.14,-0.57,-0.69,-5.75,3.18,0.41,1.29,3.45,-4.86
8.837,-3.14,-0.57,-0.69,0.11,6.5,-1.93,1.29,3.45,-4.86
8.84,0.42,0.29,-0.67,0.11,6.5,-1.93,1.29,3.45,-4.86
8.842,0.42,0.29,-0.67,0.11,6.5,-1.93,1.29,3.45,-4.86
8.874,0.42,0.29,-0.67,-3.81,-4.42,-6.11,1.29,3.45,-4.86
8.878,2.04,1.65,-1.42,-3.81,-4.42,-6.11,1.29,3.45,-4.86
8.879,2.04,1.65,-1.42,-3.81,-4.42,-6.11,1.1,-2.21,0.34
8.881,1.63,1.66,0.4,-3.81,-4.42,-6.11,1.1,-2.21,0.34
8.904,-0.04,0.51,-0.37,-3.81,-4.42,-6.11,1.1,-2.21,0.34
8.905,-0.04,0.51,-0.37,-3.81,-4.42,-6.11,0.08,-1.33,0.66
8.905,-0.04,0.51,-0.37,-3.82,-4.3,-5.9,0.08,-1.33,0.66
8.906,-0.04,0.51,-0.37,-3.82,-4.3,-5.9,0.08,-1.33,0.66
8.916,0.02,0.45,-0.34,-3.82,-4.3,-5.9,0.08,-1.33,0.66
8.937,0.23,1.06,-0.51,-3.82,-4.3,-5.9,0.08,-1.33,0.66
8.94,0.23,1.06,-0.51,-3.82,-4.3,-5.9,0.15,0.43,-1.81
8.941,0.23,1.06,-0.51,4.15,-0.27,2.13,0.15,0.43,-1.81
8.956,-0.11,1.18,-0.27,4.15,-0.27,2.13,0.15,0.43,-1.81
8.959,-0.11,1.18,-0.27,4.15,-0.27,2.13,0.15,0.43,-1.81
8.987,-0.11,1.18,-0.27,0,1.38,0.32,0.15,0.43,-1.81
8.991,0.03,0.91,-0.12,0,1.38,0.32,0.15,0.43,-1.81
8.992,0.03,0.91,-0.12,0,1.38,0.32,0.14,-0.96,-1.37
9.017,0.36,0.85,-0.24,0,1.38,0.32,0.14,-0.96,-1.37
9.02,0.2,0.96,-0.33,0,1.38,0.32,0.14,-0.96,-1.37
9.021,0.2,0.96,-0.33,0,1.38,0.32,0.18,-0.93,-1.18
9.023,0.2,0.96,-0.33,0.53,1.37,0.39,0.18,-0.93,-1.18
9.024,0.2,0.96,-0.33,0.53,1.37,0.39,0.18,-0.93,-1.18
9.034,-0.09,0.96,-0.37,0.53,1.37,0.39,0.18,-0.93,-1.18
9.055,-0.22,0.92,-0.29,0.53,1.37,0.39,0.18,-0.93,-1.18
9.056,-0.22,0.92,-0.29,0.53,1.37,0.39,0.21,-0.2,-1.49
9.059,-0.22,0.92,-0.29,2.07,0.2,0.3,0.21,-0.2,-1.49
9.077,-0.15,0.97,-0.32,2.07,0.2,0.3,0.21,-0.2,-1.49
9.079,-0.15,0.97,-0.32,2.07,0.2,0.3,0.21,-0.2,-1.49
9.093,-0.12,1.01,-0.33,2.07,0.2,0.3,0.21,-0.2,-1.49
9.094,-0.12,1.01,-0.33,2.07,0.2,0.3,0.17,-0.38,-1.34
9.095,-0.12,1.01,-0.33,-0.52,0.66,0.32,0.17,-0.38,-1.34
9.113,-0.19,1.01,-0.37,-0.52,0.66,0.32,0.17,-0.38,-1.34
9.134,-0.21,1,-0.42,-0.52,0.66,0.32,0.17,-0.38,-1.34
9.137,-0.21,1,-0.42,-0.52,0.66,0.32,0.13,-0.51,-1.13
9.139,-0.21,1,-0.42,-0.06,0.73,0.34,0.13,-0.51,-1.13
9.141,-0.21,1,-0.42,-0.06,0.73,0.34,0.13,-0.51,-1.13
9.154,-0.11,1.03,-0.4,-0.06,0.73,0.34,0.13,-0.51,-1.13
9.176,0.02,1.09,-0.38,-0.06,0.73,0.34,0.13,-0.51,-1.13
9.177,0.02,1.09,-0.38,-0.06,0.73,0.34,0.08,-0.73,-1.01
9.178,0.02,1.09,-0.38,0.3,1.23,-0.47,0.08,-0.73,-1.01
9.218,0.12,1.13,-0.19,0.3,1.23,-0.47,0.08,-0.73,-1.01
9.221,0.12,1.13,-0.19,0.3,1.23,-0.47,0.08,-0.73,-1.01
9.224,0.12,1.13,-0.19,3.71,2.37,0.73,0.08,-0.73,-1.01
9.226,0.25,1.14,-0.23,3.71,2.37,0.73,0.08,-0.73,-1.01
9.228,0.25,1.14,-0.23,3.71,2.37,0.73,0.08,-1.09,-1.2
9.233,0.22,1.18,-0.34,3.71,2.37,0.73,0.08,-1.09,-1.2
9.253,0.08,1.26,-0.36,3.71,2.37,0.73,0.08,-1.09,-1.2
9.256,0.08,1.26,-0.36,3.71,2.37,0.73,0.02,-1.02,-1.96
9.258,0.08,1.26,-0.36,4.43,2.54,0.61,0.02,-1.02,-1.96
9.26,0.08,1.26,-0.36,4.43,2.54,0.61,0.02,-1.02,-1.96
9.28,-0.08,1.3,-0.31,4.43,2.54,0.61,0.02,-1.02,-1.96
9.302,-0.15,1.42,-0.4,4.43,2.54,0.61,0.02,-1.02,-1.96
9.304,-0.15,1.42,-0.4,4.43,2.54,0.61,-0.13,-1.15,-2.64
9.304,-0.15,1.42,-0.4,4.78,4.09,-0.3,-0.13,-1.15,-2.64
9.311,-0.08,1.86,-0.4,4.78,4.09,-0.3,-0.13,-1.15,-2.64
9.316,-0.08,1.86,-0.4,4.78,4.09,-0.3,-0.13,-1.15,-2.64
9.33,0.25,1.81,-0.33,4.78,4.09,-0.3,-0.13,-1.15,-2.64
9.332,0.25,1.81,-0.33,4.78,4.09,-0.3,-0.28,-2.12,-2.59
9.333,0.25,1.81,-0.33,5.1,8.8,-1.11,-0.28,-2.12,-2.59
9.35,0.94,1.34,-0.49,5.1,8.8,-1.11,-0.28,-2.12,-2.59
9.372,1.16,1.48,-0.59,5.1,8.8,-1.11,-0.28,-2.12,-2.59
9.375,1.16,1.48,-0.59,5.1,8.8,-1.11,-0.17,-3.27,-2.01
9.376,1.16,1.48,-0.59,5.89,9.07,-1.84,-0.17,-3.27,-2.01
9.378,1.16,1.48,-0.59,5.89,9.07,-1.84,-0.17,-3.27,-2.01
9.403,0.15,1.66,-0.27,5.89,9.07,-1.84,-0.17,-3.27,-2.01
9.412,0.15,1.66,-0.27,13.88,7.67,-2.79,-0.17,-3.27,-2.01
9.414,-1.06,1.26,-0.28,13.88,7.67,-2.79,-0.17,-3.27,-2.01
9.415,-1.06,1.26,-0.28,13.88,7.67,-2.79,-0.16,-0.79,-3.07
9.429,-0.94,0.87,-0.47,13.88,7.67,-2.79,-0.16,-0.79,-3.07
9.436,-0.94,0.87,-0.47,13.88,7.67,-2.79,-0.16,-0.79,-3.07
9.449,-0.43,0.55,-0.35,13.88,7.67,-2.79,-0.16,-0.79,-3.07
9.45,-0.43,0.55,-0.35,13.88,7.67,-2.79,0.33,0.8,-2.87
9.451,-0.43,0.55,-0.35,-0.71,2.53,-1.63,0.33,0.8,-2.87
9.47,-0.48,0.24,-0.22,-0.71,2.53,-1.63,0.33,0.8,-2.87
9.496,-0.53,0.29,-0.07,-0.71,2.53,-1.63,0.33,0.8,-2.87
9.498,-0.53,0.29,-0.07,-0.71,2.53,-1.63,0.31,-0.37,-0.64
9.498,-0.53,0.29,-0.07,-0.52,2.7,-1.64,0.31,-0.37,-0.64
9.499,-0.53,0.29,-0.07,-0.52,2.7,-1.64,0.31,-0.37,-0.64
9.529,-0.23,0.32,0.23,-0.52,2.7,-1.64,0.31,-0.37,-0.64
9.532,0.14,0.25,-0.04,-0.52,2.7,-1.64,0.31,-0.37,-0.64
9.533,0.14,0.25,-0.04,-0.52,2.7,-1.64,-0.04,-0.94,0.93
9.534,0.14,0.25,-0.04,3.11,-3.48,1.45,-0.04,-0.94,0.93
9.549,0.25,0.24,-0.04,3.11,-3.48,1.45,-0.04,-0.94,0.93
9.556,0.25,0.24,-0.04,3.11,-3.48,1.45,-0.04,-0.94,0.93
9.569,-0.09,0.36,-0.12,3.11,-3.48,1.45,-0.04,-0.94,0.93
9.572,-0.09,0.36,-0.12,3.11,-3.48,1.45,0.06,0.87,2.16
9.573,-0.09,0.36,-0.12,7.44,-3.98,1.26,0.06,0.87,2.16
9.594,-0.54,0.49,-0.14,7.44,-3.98,1.26,0.06,0.87,2.16
9.62,-0.74,0.58,-0.1,7.44,-3.98,1.26,0.06,0.87,2.16
9.624,-0.74,0.58,-0.1,7.44,-3.98,1.26,-0.06,2.34,2.68
9.626,-0.74,0.58,-0.1,6.38,-4.54,1.76,-0.06,2.34,2.68
9.627,-0.74,0.58,-0.1,6.38,-4.54,1.76,-0.06,2.34,2.68
9.629,-0.56,0.59,-0.04,6.38,-4.54,1.76,-0.06,2.34,2.68
9.646,-0.32,0.61,-0.07,6.38,-4.54,1.76,-0.06,2.34,2.68
9.648,-0.32,0.61,-0.07,6.38,-4.54,1.76,-0.34,1.58,3.94
9.648,-0.32,0.61,-0.07,-1.95,-2.62,1.64,-0.34,1.58,3.94
9.666,-0.3,0.71,-0.12,-1.95,-2.62,1.64,-0.34,1.58,3.94
9.698,-0.3,0.71,-0.12,-1.95,-2.62,1.64,-0.34,1.58,3.94
9.702,-0.4,0.86,-0.18,-1.95,-2.62,1.64,-0.34,1.58,3.94
9.704,-0.4,0.86,-0.18,-1.95,-2.62,1.64,-0.58,1.18,4.82
9.706,-0.4,0.86,-0.18,-0.95,-1.55,1.25,-0.58,1.18,4.82
9.737,-0.49,1.03,-0.24,-0.95,-1.55,1.25,-0.58,1.18,4.82
9.739,-0.49,1.17,-0.2,-0.95,-1.55,1.25,-0.58,1.18,4.82
9.74,-0.49,1.17,-0.2,-0.95,-1.55,1.25,-0.75,1.41,5.29
9.742,-0.49,1.17,-0.2,-2.89,-1.88,1.04,-0.75,1.41,5.29
9.743,-0.49,1.17,-0.2,-2.89,-1.88,1.04,-0.75,1.41,5.29
9.747,-0.49,1.46,-0.27,-2.89,-1.88,1.04,-0.75,1.41,5.29
9.765,-0.7,1.78,-0.44,-2.89,-1.88,1.04,-0.75,1.41,5.29
9.766,-0.7,1.78,-0.44,-2.89,-1.88,1.04,-0.71,1.65,5.59
9.767,-0.7,1.78,-0.44,-6.39,2.96,-0.32,-0.71,1.65,5.59
9.786,-1.14,1.83,-0.53,-6.39,2.96,-0.32,-0.71,1.65,5.59
9.811,-1.14,1.83,-0.53,-6.39,2.96,-0.32,-0.71,1.65,5.59
9.814,-1.12,1.55,-0.42,-6.39,2.96,-0.32,-0.71,1.65,5.59
9.815,-1.12,1.55,-0.42,-6.39,2.96,-0.32,-0.34,1.58,4.58
9.817,-1.12,1.55,-0.42,-12.77,8.16,-2.77,-0.34,1.58,4.58
9.826,-0.71,1.37,-0.38,-12.77,8.16,-2.77,-0.34,1.58,4.58
9.846,-0.71,1.37,-0.38,-13.33,8.32,-2.8,-0.34,1.58,4.58
9.848,-0.79,1.26,-0.18,-13.33,8.32,-2.8,-0.34,1.58,4.58
9.85,-0.79,1.26,-0.18,-13.33,8.32,-2.8,0.05,0.71,2.19
9.855,-0.79,1.26,-0.18,-13.33,8.32,-2.8,0.05,0.71,2.19
9.866,-0.87,0.98,-0.36,-13.33,8.32,-2.8,0.05,0.71,2.19
9.899,0.03,1.14,-0.09,-13.33,8.32,-2.8,0.05,0.71,2.19
9.904,0.03,1.14,-0.09,-13.33,8.32,-2.8,0.38,0.53,-0.91
9.906,0.03,1.14,-0.09,-10.96,3.12,-1.2,0.38,0.53,-0.91
9.908,2,1.45,-0.08,-10.96,3.12,-1.2,0.38,0.53,-0.91
9.939,2,1.45,-0.08,-10.96,3.12,-1.2,0.38,0.53,-0.91
9.947,2.59,1.47,-1.58,-10.96,3.12,-1.2,0.38,0.53,-0.91
9.95,2.59,1.47,-1.58,-10.96,3.12,-1.2,1.01,-0.82,-0.11
9.951,2.59,1.47,-1.58,11.8,4.56,-3.4,1.01,-0.82,-0.11
9.953,-0.45,1.55,0.04,11.8,4.56,-3.4,1.01,-0.82,-0.11
9.968,-3.91,0.83,-0.14,11.8,4.56,-3.4,1.01,-0.82,-0.11
9.969,-3.91,0.83,-0.14,11.8,4.56,-3.4,1.21,2.8,-3.21
9.97,-3.91,0.83,-0.14,12.44,4.24,-3.24,1.21,2.8,-3.21
9.989,-3.91,0.83,-0.14,12.44,4.24,-3.24,1.21,2.8,-3.21
9.991,-1.63,-0.1,-0.49,12.44,4.24,-3.24,1.21,2.8,-3.21
10.002,0.92,0.82,-0.8,12.44,4.24,-3.24,1.21,2.8,-3.21
10.003,0.92,0.82,-0.8,12.44,4.24,-3.24,0.95,-0.85,-1.91
10.004,0.92,0.82,-0.8,-21.11,-1.61,0.95,0.95,-0.85,-1.91
10.023,2,1.66,-0.75,-21.11,-1.61,0.95,0.95,-0.85,-1.91
10.036,2,1.66,-0.75,-21.11,-1.61,0.95,0.95,-0.85,-1.91
10.046,2,1.66,-0.75,11.43,2.4,-2.77,0.95,-0.85,-1.91
10.054,1.19,1,-0.27,11.43,2.4,-2.77,0.95,-0.85,-1.91
10.057,1.19,1,-0.27,11.43,2.4,-2.77,0.47,-1.83,1.35
10.065,-0.15,0.45,-0.31,11.43,2.4,-2.77,0.47,-1.83,1.35
10.082,-0.22,0.8,-0.29,11.43,2.4,-2.77,0.47,-1.83,1.35
10.085,-0.22,0.8,-0.29,11.43,2.4,-2.77,0.02,0.05,-1.57
10.087,-0.22,0.8,-0.29,11.78,2.26,-2.72,0.02,0.05,-1.57
10.103,-0.22,0.8,-0.29,11.78,2.26,-2.72,0.02,0.05,-1.57
10.104,-0.02,1.21,-0.25,11.78,2.26,-2.72,0.02,0.05,-1.57
10.137,0.14,1.03,-0.18,11.78,2.26,-2.72,0.02,0.05,-1.57
10.139,0.14,1.03,-0.18,11.78,2.26,-2.72,0.13,-0.82,-1.43
10.14,0.14,1.03,-0.18,-2.27,-1.09,0.55,0.13,-0.82,-1.43
10.141,0.34,0.82,-0.34,-2.27,-1.09,0.55,0.13,-0.82,-1.43
10.155,0.34,0.82,-0.34,-2.27,-1.09,0.55,0.13,-0.82,-1.43
10.168,0.34,0.82,-0.34,1.72,-0.14,0.51,0.13,-0.82,-1.43
10.169,0.19,0.9,-0.36,1.72,-0.14,0.51,0.13,-0.82,-1.43
10.17,0.19,0.9,-0.36,1.72,-0.14,0.51,0.23,-1.15,-1.02
10.206,-0.09,0.99,-0.3,1.72,-0.14,0.51,0.23,-1.15,-1.02
10.208,-0.15,0.96,-0.25,1.72,-0.14,0.51,0.23,-1.15,-1.02
10.21,-0.15,0.96,-0.25,1.72,-0.14,0.51,0.18,-0.44,-1.31
10.211,-0.15,0.96,-0.25,2.22,-0.12,0.57,0.18,-0.44,-1.31
10.214,-0.15,0.96,-0.25,2.22,-0.12,0.57,0.18,-0.44,-1.31
10.22,-0.01,0.96,-0.33,2.22,-0.12,0.57,0.18,-0.44,-1.31
10.241,-0.01,0.96,-0.33,-0.27,0.4,0.67,0.18,-0.44,-1.31
10.244,-0.01,1,-0.33,-0.27,0.4,0.67,0.18,-0.44,-1.31
10.245,-0.01,1,-0.33,-0.27,0.4,0.67,0.21,-0.57,-1.2
10.264,-0.14,1.01,-0.35,-0.27,0.4,0.67,0.21,-0.57,-1.2
10.275,-0.14,1.01,-0.35,-0.27,0.4,0.67,0.21,-0.57,-1.2
10.284,-0.14,1.01,-0.35,-0.15,0.78,0.09,0.21,-0.57,-1.2
